s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 1.5060023E+002, 1.8432399E+002,-6.8607696E+001,-8.1554681E+001,-1.4600783E+001, 9.2176162E-001, 0.0000000E+000, 0.0000000E+000, 2.0176470E+001, 2.0482592E+001,-3.3629556E-001, 7.3851733E-003,-5.4644069E-002
 1.5080025E+002, 1.7183051E+002,-6.5079363E+001,-9.3312639E+001,-1.5468858E+001, 9.2970046E-001, 0.0000000E+000, 0.0000000E+000,-2.3774942E+000,-1.1006518E+000,-2.9402538E-001, 7.3555917E-003,-6.4755463E-002
 1.5100026E+002, 1.6025251E+002,-6.2033983E+001,-9.0111638E+001,-1.4974148E+001, 9.2066490E-001, 0.0000000E+000, 0.0000000E+000,-6.5554734E+000,-5.9465923E+000,-3.0389999E-001, 7.4411493E-003,-6.2654682E-002
 1.5120018E+002, 1.8198732E+002,-6.8965762E+001,-8.7129857E+001,-1.4688087E+001, 9.1974318E-001, 0.0000000E+000, 0.0000000E+000, 1.1136357E+001, 1.2123359E+001,-3.1296360E-001, 7.4513268E-003,-6.1076092E-002
 1.5140002E+002, 1.8737806E+002,-6.9328041E+001,-9.2922766E+001,-1.4824372E+001, 9.3862672E-001, 0.0000000E+000, 0.0000000E+000, 1.1041820E+001, 1.1241509E+001,-2.9254803E-001, 7.4592642E-003,-6.5764687E-002
 1.5160059E+002, 1.4534640E+002,-5.7864056E+001,-9.5910520E+001,-1.5143898E+001, 9.1533138E-001, 0.0000000E+000, 0.0000000E+000,-2.3851598E+001,-2.2656744E+001,-2.8225914E-001, 7.4130789E-003,-6.7837787E-002
 1.5180043E+002, 1.9720771E+002,-7.1933887E+001,-8.8775127E+001,-1.4884918E+001, 9.6434244E-001, 0.0000000E+000, 0.0000000E+000, 2.2071245E+001, 2.2578125E+001,-3.0637200E-001, 7.5150649E-003,-6.1595651E-002
 1.5200043E+002, 1.4188606E+002,-5.6111127E+001,-9.2523828E+001,-1.5514947E+001, 8.8024019E-001, 0.0000000E+000, 0.0000000E+000,-2.2560214E+001,-2.1383600E+001,-2.9780305E-001, 7.4796282E-003,-6.2836271E-002
 1.5220003E+002, 2.0080011E+002,-7.2632893E+001,-8.3286550E+001,-1.4110328E+001, 9.6011786E-001, 0.0000000E+000, 0.0000000E+000, 3.1438484E+001, 3.1730458E+001,-3.2418699E-001, 7.5207637E-003,-5.9746308E-002
 1.5240053E+002, 1.5804545E+002,-6.2406299E+001,-9.1668629E+001,-1.4981578E+001, 9.4500716E-001, 0.0000000E+000, 0.0000000E+000,-1.1453749E+001,-1.0066044E+001,-2.9573964E-001, 7.5496526E-003,-6.5903263E-002
 1.5260039E+002, 1.8681548E+002,-6.8580395E+001,-8.5175370E+001,-1.4317273E+001, 9.6246292E-001, 0.0000000E+000, 0.0000000E+000, 1.9856130E+001, 1.9704907E+001,-3.1818663E-001, 7.6585704E-003,-6.0400394E-002
 1.5280061E+002, 1.6917685E+002,-6.4417472E+001,-9.2003472E+001,-1.4930151E+001, 9.5799872E-001, 0.0000000E+000, 0.0000000E+000,-2.3368186E+000,-1.2162455E+000,-2.9630580E-001, 7.6557033E-003,-6.4050665E-002
 1.5300023E+002, 1.7457110E+002,-6.7045629E+001,-9.3796915E+001,-1.5163862E+001, 1.0013905E+000, 0.0000000E+000, 0.0000000E+000,-8.8142786E-001,-4.3391295E-001,-2.9182818E-001, 7.7391463E-003,-6.2680670E-002
 1.5320059E+002, 1.7546415E+002,-6.6415329E+001,-9.0778113E+001,-1.5222047E+001, 9.9230341E-001, 0.0000000E+000, 0.0000000E+000, 2.6076047E+000, 4.0409609E+000,-3.0037612E-001, 7.7709580E-003,-6.3592938E-002
 1.5340021E+002, 1.7971772E+002,-6.6774396E+001,-7.9342266E+001,-1.4789236E+001, 9.6907946E-001, 0.0000000E+000, 0.0000000E+000, 1.9797598E+001, 1.9780906E+001,-3.4190815E-001, 7.8029218E-003,-5.6305188E-002
 1.5360057E+002, 1.7286937E+002,-6.6453039E+001,-9.1278503E+001,-1.4944383E+001, 9.6029253E-001, 0.0000000E+000, 0.0000000E+000, 7.0990334E-002, 1.1537397E+000,-3.0029569E-001, 7.7884029E-003,-6.1780730E-002
 1.5380022E+002, 1.8642587E+002,-6.9799309E+001,-9.8559982E+001,-1.5635016E+001, 9.4133560E-001, 0.0000000E+000, 0.0000000E+000, 2.4435971E+000, 3.3728981E+000,-2.7539369E-001, 7.7912278E-003,-6.7097965E-002
 1.5400038E+002, 1.8702671E+002,-6.9793795E+001,-9.1484800E+001,-1.5176800E+001, 9.4411471E-001, 0.0000000E+000, 0.0000000E+000, 1.0723826E+001, 1.1515428E+001,-2.9627281E-001, 7.7816868E-003,-6.3681566E-002
 1.5420053E+002, 1.6647845E+002,-6.4625560E+001,-9.1521201E+001,-1.5697354E+001, 9.2083200E-001, 0.0000000E+000, 0.0000000E+000,-5.1328266E+000,-4.4448362E+000,-2.9838294E-001, 7.6565122E-003,-6.2924006E-002
 1.5440070E+002, 1.9288628E+002,-7.2693496E+001,-8.9295969E+001,-1.6582154E+001, 9.5110492E-001, 0.0000000E+000, 0.0000000E+000, 1.4803845E+001, 1.5265767E+001,-3.0326313E-001, 7.6168557E-003,-6.3476321E-002
 1.5460013E+002, 1.8981966E+002,-7.1925565E+001,-9.7001136E+001,-1.6401309E+001, 9.7132419E-001, 0.0000000E+000, 0.0000000E+000, 4.5548800E+000, 5.4629767E+000,-2.7769710E-001, 7.5977042E-003,-6.7202089E-002
 1.5480028E+002, 1.6935279E+002,-6.5823789E+001,-8.7124899E+001,-1.5918921E+001, 9.9351076E-001, 0.0000000E+000, 0.0000000E+000, 1.0394091E+000, 1.4786915E+000,-3.1361198E-001, 7.6946695E-003,-6.0373334E-002
 1.5500044E+002, 1.5371279E+002,-6.0870658E+001,-9.3534579E+001,-1.4990780E+001, 9.3630346E-001, 0.0000000E+000, 0.0000000E+000,-1.5556572E+001,-1.4746922E+001,-2.9076982E-001, 7.7386158E-003,-6.5615641E-002
 1.5520061E+002, 1.9000737E+002,-7.0133521E+001,-9.1228710E+001,-1.4739645E+001, 9.7805322E-001, 0.0000000E+000, 0.0000000E+000, 1.3984426E+001, 1.4883549E+001,-2.9907687E-001, 7.7722849E-003,-6.1750781E-002
 1.5540056E+002, 1.8886290E+002,-7.0146128E+001,-1.0370963E+002,-1.5257945E+001, 1.0128552E+000, 0.0000000E+000, 0.0000000E+000, 3.8549186E-001, 7.6205179E-001,-2.5327728E-001, 7.7773875E-003,-7.2370134E-002
 1.5560005E+002, 1.6713426E+002,-6.4286444E+001,-8.7091062E+001,-1.5468399E+001, 9.4355886E-001, 0.0000000E+000, 0.0000000E+000, 2.1940878E-001, 1.2319129E+000,-3.1129191E-001, 7.8239545E-003,-6.2276884E-002
 1.5580070E+002, 1.9056351E+002,-7.0344960E+001,-9.4758575E+001,-1.5417260E+001, 9.4903378E-001, 0.0000000E+000, 0.0000000E+000, 1.0265897E+001, 1.0991746E+001,-2.8362867E-001, 7.7697568E-003,-6.6808669E-002
 1.5600067E+002, 1.6761670E+002,-6.4698238E+001,-9.7666287E+001,-1.6368253E+001, 9.4418346E-001, 0.0000000E+000, 0.0000000E+000,-1.1275920E+001,-1.0171898E+001,-2.7601027E-001, 7.7489243E-003,-6.7572421E-002
 1.5620013E+002, 1.8417975E+002,-6.9595149E+001,-9.0004372E+001,-1.5363988E+001, 9.7431824E-001, 0.0000000E+000, 0.0000000E+000, 9.7506966E+000, 1.0190561E+001,-3.0141384E-001, 7.7536770E-003,-6.3336217E-002
 1.5640016E+002, 1.6256567E+002,-6.2221133E+001,-9.6697291E+001,-1.4878532E+001, 9.2452786E-001, 0.0000000E+000, 0.0000000E+000,-1.0913314E+001,-1.0306759E+001,-2.7781953E-001, 7.7273999E-003,-6.9878572E-002
 1.5660019E+002, 1.8103292E+002,-6.8278475E+001,-9.1953832E+001,-1.5227587E+001, 9.3942650E-001, 0.0000000E+000, 0.0000000E+000, 5.3856455E+000, 6.5124558E+000,-2.9314675E-001, 7.6765259E-003,-6.5840432E-002
 1.5680032E+002, 1.9979792E+002,-7.4637140E+001,-9.6616250E+001,-1.5996640E+001, 9.9095177E-001, 0.0000000E+000, 0.0000000E+000, 1.2753460E+001, 1.3538845E+001,-2.7773612E-001, 7.6807279E-003,-6.8194946E-002
 1.5700078E+002, 1.7163834E+002,-6.6782405E+001,-9.5821678E+001,-1.6889163E+001, 9.6463047E-001, 0.0000000E+000, 0.0000000E+000,-7.9208915E+000,-6.8902747E+000,-2.8263673E-001, 7.6760782E-003,-6.6620775E-002
 1.5720068E+002, 1.8517895E+002,-7.0269565E+001,-8.2828008E+001,-1.5669874E+001, 9.6249111E-001, 0.0000000E+000, 0.0000000E+000, 1.6563539E+001, 1.7373995E+001,-3.2688374E-001, 7.7918672E-003,-5.8882712E-002
 1.5740059E+002, 1.7636177E+002,-6.6249401E+001,-9.2386977E+001,-1.6161168E+001, 9.9147406E-001, 0.0000000E+000, 0.0000000E+000, 1.9588319E+000, 2.5557022E+000,-2.9439484E-001, 7.8468740E-003,-6.3327980E-002
 1.5760028E+002, 1.4541699E+002,-5.6495883E+001,-9.5478546E+001,-1.5533875E+001, 9.3357917E-001, 0.0000000E+000, 0.0000000E+000,-2.2066570E+001,-2.1157736E+001,-2.8481712E-001, 7.7579446E-003,-6.6249478E-002
 1.5780074E+002, 2.0139651E+002,-7.3855052E+001,-9.2796682E+001,-1.5739709E+001, 9.4829774E-001, 0.0000000E+000, 0.0000000E+000, 1.9169118E+001, 1.9953365E+001,-2.9080684E-001, 7.7070728E-003,-6.5226830E-002
 1.5800073E+002, 1.8574681E+002,-6.9537969E+001,-1.0831275E+002,-1.6288578E+001, 9.6091388E-001, 0.0000000E+000, 0.0000000E+000,-8.5283221E+000,-7.4315677E+000,-2.4198713E-001, 7.6629923E-003,-7.2420213E-002
 1.5820007E+002, 1.7282407E+002,-6.4933344E+001,-9.0210903E+001,-1.4900573E+001, 9.6791054E-001, 0.0000000E+000, 0.0000000E+000, 3.5395968E+000, 3.7471625E+000,-3.0389453E-001, 7.7223306E-003,-6.0275426E-002
 1.5840024E+002, 1.6786012E+002,-6.4097003E+001,-9.1364262E+001,-1.5222386E+001, 9.2651865E-001, 0.0000000E+000, 0.0000000E+000,-2.8786479E+000,-1.8970135E+000,-2.9920903E-001, 7.6489110E-003,-6.2625721E-002
 1.5860040E+002, 2.0274915E+002,-7.5227522E+001,-9.6893767E+001,-1.6379987E+001, 1.0117333E+000, 0.0000000E+000, 0.0000000E+000, 1.4551422E+001, 1.5259609E+001,-2.7875753E-001, 7.6922125E-003,-6.6501721E-002
 1.5880058E+002, 1.5247252E+002,-6.1298892E+001,-9.3953608E+001,-1.6652930E+001, 9.5783350E-001, 0.0000000E+000, 0.0000000E+000,-1.9820025E+001,-1.8475078E+001,-2.8853025E-001, 7.7087786E-003,-6.5871450E-002
 1.5900011E+002, 1.9076280E+002,-7.1951308E+001,-9.1292729E+001,-1.5324974E+001, 9.8687920E-001, 0.0000000E+000, 0.0000000E+000, 1.2798127E+001, 1.3180670E+001,-2.9752854E-001, 7.7505288E-003,-6.3329447E-002
 1.5920001E+002, 1.7021054E+002,-6.6340988E+001,-8.4274871E+001,-1.6267255E+001, 9.7082402E-001, 0.0000000E+000, 0.0000000E+000, 3.6220014E+000, 4.2982483E+000,-3.2008047E-001, 7.7604385E-003,-6.1994325E-002
 1.5940056E+002, 1.7582752E+002,-6.9510668E+001,-8.8430328E+001,-1.6023081E+001, 1.0141175E+000, 0.0000000E+000, 0.0000000E+000, 2.2366653E+000, 2.8775624E+000,-3.0652985E-001, 7.8701151E-003,-6.2805682E-002
 1.5960027E+002, 1.8609966E+002,-7.2401726E+001,-9.2289433E+001,-1.6430850E+001, 1.0035274E+000, 0.0000000E+000, 0.0000000E+000, 5.1904946E+000, 5.9811794E+000,-2.9562116E-001, 7.8900496E-003,-6.4524730E-002
 1.5980072E+002, 1.8210276E+002,-7.0857259E+001,-9.4936873E+001,-1.6234974E+001, 1.0340282E+000, 0.0000000E+000, 0.0000000E+000, 2.6872858E-001, 1.1076857E+000,-2.8185635E-001, 7.9617269E-003,-6.8237808E-002
 1.6000043E+002, 1.6827556E+002,-6.4761919E+001,-8.9562391E+001,-1.5190449E+001, 9.8737835E-001, 0.0000000E+000, 0.0000000E+000,-9.6108741E-001,-2.5182238E-001,-3.0241439E-001, 8.0166299E-003,-6.3423585E-002
 1.6020013E+002, 2.0768013E+002,-7.6076499E+001,-9.4610431E+001,-1.5576857E+001, 1.0117097E+000, 0.0000000E+000, 0.0000000E+000, 2.1573145E+001, 2.2428054E+001,-2.8395405E-001, 7.9687722E-003,-6.5481051E-002
 1.6040059E+002, 1.8352408E+002,-7.0594764E+001,-9.7662475E+001,-1.6564512E+001, 1.0001602E+000, 0.0000000E+000, 0.0000000E+000,-1.7018969E+000,-2.9751047E-001,-2.7523644E-001, 8.0036809E-003,-6.6333269E-002
 1.6060011E+002, 1.7771980E+002,-6.7038452E+001,-9.2612855E+001,-1.5934998E+001, 9.9902747E-001, 0.0000000E+000, 0.0000000E+000, 2.8404854E+000, 3.1325267E+000,-2.9213426E-001, 7.9964028E-003,-6.4705391E-002
 1.6080055E+002, 1.7385567E+002,-6.4961525E+001,-8.3302542E+001,-1.4782162E+001, 9.7056503E-001, 0.0000000E+000, 0.0000000E+000, 1.0857119E+001, 1.1780010E+001,-3.2592529E-001, 7.9241491E-003,-5.8771381E-002
 1.6100018E+002, 1.6376994E+002,-6.2955716E+001,-1.0159525E+002,-1.5500428E+001, 9.1101239E-001, 0.0000000E+000, 0.0000000E+000,-1.6110497E+001,-1.5370439E+001,-2.6375373E-001, 7.8129805E-003,-6.8173054E-002
 1.6120021E+002, 2.0880438E+002,-7.7214494E+001,-9.3955673E+001,-1.5839458E+001, 9.9943843E-001, 0.0000000E+000, 0.0000000E+000, 2.1953888E+001, 2.2794197E+001,-2.8823228E-001, 7.8294961E-003,-6.3816233E-002
 1.6140022E+002, 1.6035675E+002,-6.3963714E+001,-9.6338604E+001,-1.6524213E+001, 9.9058471E-001, 0.0000000E+000, 0.0000000E+000,-1.6746712E+001,-1.5479194E+001,-2.8055626E-001, 7.8347137E-003,-6.6943710E-002
 1.6160025E+002, 1.8761956E+002,-7.1513503E+001,-9.1397500E+001,-1.6502674E+001, 9.8857820E-001, 0.0000000E+000, 0.0000000E+000, 8.6077648E+000, 9.1944622E+000,-2.9684610E-001, 7.9432402E-003,-6.2517428E-002
 1.6180026E+002, 1.8204099E+002,-6.9918003E+001,-9.1879047E+001,-1.6318434E+001, 9.8772866E-001, 0.0000000E+000, 0.0000000E+000, 4.1238235E+000, 4.9132330E+000,-2.9376517E-001, 7.9210448E-003,-6.4822011E-002
 1.6200073E+002, 1.8319539E+002,-7.0356910E+001,-1.0271465E+002,-1.6803129E+001, 9.7628272E-001, 0.0000000E+000, 0.0000000E+000,-6.3664125E+000,-5.7030155E+000,-2.5941781E-001, 7.8888779E-003,-7.1401883E-002
 1.6220003E+002, 1.8178893E+002,-7.0683444E+001,-9.5750094E+001,-1.6202842E+001, 9.9914061E-001, 0.0000000E+000, 0.0000000E+000,-7.9534672E-001, 1.5168835E-001,-2.8018023E-001, 7.8876735E-003,-6.7814474E-002
 1.6240015E+002, 1.6105898E+002,-6.4779115E+001,-9.6967167E+001,-1.6937191E+001, 9.9126424E-001, 0.0000000E+000, 0.0000000E+000,-1.7642942E+001,-1.6633233E+001,-2.7495440E-001, 7.9111153E-003,-7.0400800E-002
 1.6260019E+002, 1.9402151E+002,-7.3579147E+001,-9.0314187E+001,-1.5798427E+001, 1.0103512E+000, 0.0000000E+000, 0.0000000E+000, 1.4378301E+001, 1.5340105E+001,-2.9722479E-001, 7.9291997E-003,-6.5810175E-002
 1.6280051E+002, 1.8995461E+002,-7.2877512E+001,-1.0342021E+002,-1.7019620E+001, 1.0036079E+000, 0.0000000E+000, 0.0000000E+000,-2.8094955E+000,-2.3591200E+000,-2.5698891E-001, 7.9376955E-003,-7.0432035E-002
 1.6300006E+002, 1.8233415E+002,-7.0057124E+001,-9.1196838E+001,-1.6005544E+001, 9.7283284E-001, 0.0000000E+000, 0.0000000E+000, 4.5923493E+000, 6.0474719E+000,-2.9612394E-001, 7.9562769E-003,-6.4378200E-002
 1.6320015E+002, 1.8828248E+002,-7.1097965E+001,-9.8484776E+001,-1.5637890E+001, 9.9959417E-001, 0.0000000E+000, 0.0000000E+000, 3.5727012E+000, 4.0614398E+000,-2.7138415E-001, 7.9637006E-003,-6.8328847E-002
 1.6340041E+002, 1.6754723E+002,-6.6102365E+001,-9.9277238E+001,-1.6635145E+001, 9.6961971E-001, 0.0000000E+000, 0.0000000E+000,-1.4403101E+001,-1.3497899E+001,-2.6828780E-001, 7.8677446E-003,-7.0568673E-002
 1.6360066E+002, 1.8968798E+002,-7.3384475E+001,-9.6333603E+001,-1.6989130E+001, 1.0282714E+000, 0.0000000E+000, 0.0000000E+000, 2.9552981E+000, 4.0090470E+000,-2.7539658E-001, 7.8772810E-003,-7.1558749E-002
 1.6380014E+002, 1.9807789E+002,-7.5123165E+001,-1.0000362E+002,-1.6896964E+001, 1.0046666E+000, 0.0000000E+000, 0.0000000E+000, 6.7269569E+000, 7.0588032E+000,-2.6613177E-001, 7.9501535E-003,-7.0520334E-002
 1.6400040E+002, 1.7140703E+002,-6.6724904E+001,-9.5912067E+001,-1.6500661E+001, 1.0362789E+000, 0.0000000E+000, 0.0000000E+000,-8.1059336E+000,-6.6943200E+000,-2.7888154E-001, 8.0435387E-003,-6.8989482E-002
 1.6420065E+002, 1.7486787E+002,-6.8593632E+001,-9.7677566E+001,-1.6515621E+001, 1.0375412E+000, 0.0000000E+000, 0.0000000E+000,-6.8166006E+000,-6.8814115E+000,-2.7555493E-001, 8.1008040E-003,-6.8982830E-002
 1.6440002E+002, 1.6892179E+002,-6.6547378E+001,-9.1966349E+001,-1.5635300E+001, 9.9982080E-001, 0.0000000E+000, 0.0000000E+000,-5.4469211E+000,-4.2274193E+000,-2.9438905E-001, 8.0966961E-003,-6.5349364E-002
 1.6460042E+002, 2.0645198E+002,-7.8095619E+001,-9.0838499E+001,-1.5790769E+001, 1.0392426E+000, 0.0000000E+000, 0.0000000E+000, 2.2743972E+001, 2.2766335E+001,-2.9558395E-001, 8.1889620E-003,-6.6205697E-002
 1.6480008E+002, 1.7194012E+002,-6.8629797E+001,-1.0303396E+002,-1.6664520E+001, 1.0077581E+000, 0.0000000E+000, 0.0000000E+000,-1.6773931E+001,-1.5380398E+001,-2.5510429E-001, 8.1000769E-003,-7.3390588E-002
 1.6500047E+002, 2.1128788E+002,-7.9803813E+001,-9.0239676E+001,-1.5790731E+001, 1.0340271E+000, 0.0000000E+000, 0.0000000E+000, 2.6021721E+001, 2.6487686E+001,-2.9570486E-001, 8.1956557E-003,-6.6431025E-002
 1.6520038E+002, 1.5617371E+002,-6.4245227E+001,-9.8699983E+001,-1.6544128E+001, 9.7506886E-001, 0.0000000E+000, 0.0000000E+000,-2.3877169E+001,-2.2340556E+001,-2.6746732E-001, 8.1541232E-003,-7.2072406E-002
 1.6540053E+002, 2.3178678E+002,-8.7043088E+001,-8.7531205E+001,-1.5992328E+001, 1.0850911E+000, 0.0000000E+000, 0.0000000E+000, 4.1741607E+001, 4.2305246E+001,-3.0787815E-001, 8.2557605E-003,-6.1900213E-002
 1.6560051E+002, 1.7889280E+002,-7.2394035E+001,-9.7680677E+001,-1.7712527E+001, 1.0539292E+000, 0.0000000E+000, 0.0000000E+000,-8.5108419E+000,-7.8405143E+000,-2.7591599E-001, 8.2851314E-003,-6.7011750E-002
 1.6580066E+002, 1.9659816E+002,-7.6437531E+001,-8.9184666E+001,-1.7175875E+001, 1.0723021E+000, 0.0000000E+000, 0.0000000E+000, 1.3744819E+001, 1.4872393E+001,-3.0209460E-001, 8.3641762E-003,-6.3589645E-002
 1.6600005E+002, 1.8693196E+002,-7.2516019E+001,-9.5145989E+001,-1.6836772E+001, 1.0730751E+000, 0.0000000E+000, 0.0000000E+000, 2.8089957E+000, 3.5062549E+000,-2.8128321E-001, 8.4166752E-003,-6.6763049E-002
 1.6620018E+002, 1.7976485E+002,-7.0969324E+001,-8.9408116E+001,-1.6796353E+001, 1.0449388E+000, 0.0000000E+000, 0.0000000E+000, 2.7376323E+000, 3.6359956E+000,-3.0072931E-001, 8.4343447E-003,-6.4081354E-002
 1.6640033E+002, 2.1102831E+002,-7.9059747E+001,-9.4693590E+001,-1.6666946E+001, 1.0153924E+000, 0.0000000E+000, 0.0000000E+000, 2.0829885E+001, 2.1623419E+001,-2.8005909E-001, 8.4402495E-003,-6.9062653E-002
 1.6660065E+002, 1.7784563E+002,-7.0434928E+001,-9.9546499E+001,-1.7309963E+001, 1.0713629E+000, 0.0000000E+000, 0.0000000E+000,-9.1774341E+000,-8.3743991E+000,-2.6657785E-001, 8.4360210E-003,-6.9425829E-002
 1.6680029E+002, 2.0136259E+002,-7.7027216E+001,-9.9182157E+001,-1.6854377E+001, 1.0505000E+000, 0.0000000E+000, 0.0000000E+000, 8.8130512E+000, 9.3493419E+000,-2.6985053E-001, 8.4404883E-003,-6.7973987E-002
 1.6700026E+002, 1.9789269E+002,-7.6785051E+001,-9.5924009E+001,-1.7107371E+001, 1.0420998E+000, 0.0000000E+000, 0.0000000E+000, 8.4621933E+000, 9.1183638E+000,-2.7733210E-001, 8.4368695E-003,-6.8651477E-002
 1.6720045E+002, 2.0657136E+002,-7.9250025E+001,-1.0427739E+002,-1.7442713E+001, 1.0648789E+000, 0.0000000E+000, 0.0000000E+000, 6.0630613E+000, 6.6661152E+000,-2.5151918E-001, 8.4579825E-003,-7.2379991E-002
 1.6740065E+002, 1.8304370E+002,-7.1595481E+001,-9.5697750E+001,-1.6971909E+001, 1.0631591E+000, 0.0000000E+000, 0.0000000E+000,-1.3779615E+000,-1.5827979E-001,-2.7790970E-001, 8.4110067E-003,-6.9037110E-002
 1.6760016E+002, 1.9770744E+002,-7.5810360E+001,-9.6541628E+001,-1.5866524E+001, 1.0865163E+000, 0.0000000E+000, 0.0000000E+000, 1.0165502E+001, 1.0575446E+001,-2.7586657E-001, 8.4942941E-003,-6.8683172E-002
 1.6780042E+002, 1.8315344E+002,-7.1087922E+001,-1.0219271E+002,-1.7219715E+001, 1.0513408E+000, 0.0000000E+000, 0.0000000E+000,-7.4582367E+000,-6.2955687E+000,-2.5846094E-001, 8.4513754E-003,-7.1942610E-002
 1.6800011E+002, 1.9916159E+002,-7.6920592E+001,-9.4389433E+001,-1.6664690E+001, 1.1052671E+000, 0.0000000E+000, 0.0000000E+000, 1.1782626E+001, 1.2292141E+001,-2.8406135E-001, 8.5391293E-003,-6.6935497E-002
 1.6820007E+002, 1.8032694E+002,-7.1442637E+001,-9.7402210E+001,-1.7548743E+001, 1.0210169E+000, 0.0000000E+000, 0.0000000E+000,-5.9826203E+000,-5.0456358E+000,-2.7530270E-001, 8.4824937E-003,-6.8602190E-002
 1.6840002E+002, 2.3368069E+002,-8.7269283E+001,-1.0046722E+002,-1.7573839E+001, 1.1060951E+000, 0.0000000E+000, 0.0000000E+000, 2.9108882E+001, 2.9476438E+001,-2.6133305E-001, 8.4789902E-003,-7.1594389E-002
 1.6860072E+002, 1.6389847E+002,-6.6252579E+001,-1.0951305E+002,-1.7887713E+001, 1.0582587E+000, 0.0000000E+000, 0.0000000E+000,-2.9863955E+001,-2.8696619E+001,-2.3232696E-001, 8.4169566E-003,-7.7818507E-002
 1.6880067E+002, 1.9950291E+002,-7.5613010E+001,-9.4617559E+001,-1.6320341E+001, 1.0595886E+000, 0.0000000E+000, 0.0000000E+000, 1.3103593E+001, 1.4011584E+001,-2.8152150E-001, 8.4990399E-003,-6.7130146E-002
 1.6900069E+002, 2.0622446E+002,-7.7775111E+001,-1.0798084E+002,-1.8082174E+001, 1.0376251E+000, 0.0000000E+000, 0.0000000E+000, 2.6944989E+000, 3.4239597E+000,-2.3703064E-001, 8.3712575E-003,-7.6293843E-002
 1.6920045E+002, 1.7662160E+002,-6.9653583E+001,-9.5881883E+001,-1.7336844E+001, 1.0405395E+000, 0.0000000E+000, 0.0000000E+000,-6.1629241E+000,-5.2101686E+000,-2.7743648E-001, 8.3744276E-003,-6.9174968E-002
 1.6940010E+002, 2.0138570E+002,-7.5561022E+001,-9.9911523E+001,-1.7253802E+001, 1.0359442E+000, 0.0000000E+000, 0.0000000E+000, 9.0613540E+000, 9.6952952E+000,-2.6511398E-001, 8.3741052E-003,-6.9932567E-002
 1.6960048E+002, 1.9174333E+002,-7.5078978E+001,-1.0066050E+002,-1.7905545E+001, 1.0164736E+000, 0.0000000E+000, 0.0000000E+000,-1.6307448E+000,-8.8521875E-001,-2.6275949E-001, 8.2945370E-003,-6.9806675E-002
 1.6980013E+002, 2.0056191E+002,-7.8349049E+001,-1.0163229E+002,-1.8655712E+001, 1.0562461E+000, 0.0000000E+000, 0.0000000E+000, 1.5421586E+000, 2.9811141E+000,-2.5726215E-001, 8.2743608E-003,-7.3537269E-002
 1.7000050E+002, 1.9947934E+002,-7.7176212E+001,-9.0966076E+001,-1.8092459E+001, 1.0776189E+000, 0.0000000E+000, 0.0000000E+000, 1.4004754E+001, 1.4322209E+001,-2.9233262E-001, 8.3963905E-003,-6.7915278E-002
 1.7020012E+002, 1.8813332E+002,-7.5097663E+001,-9.8711819E+001,-1.8007928E+001, 1.0811383E+000, 0.0000000E+000, 0.0000000E+000,-3.6623225E+000,-2.6029493E+000,-2.6458865E-001, 8.4825633E-003,-7.3235643E-002
 1.7040028E+002, 1.9539626E+002,-7.5195146E+001,-1.0227951E+002,-1.6879220E+001, 1.1201626E+000, 0.0000000E+000, 0.0000000E+000, 1.3664760E+000, 2.1625419E+000,-2.5764480E-001, 8.6145892E-003,-6.9333986E-002
 1.7060063E+002, 2.0698542E+002,-7.9618616E+001,-1.0022946E+002,-1.7860595E+001, 1.1611713E+000, 0.0000000E+000, 0.0000000E+000, 9.3780388E+000, 1.0437925E+001,-2.6150009E-001, 8.7397350E-003,-7.1134630E-002
 1.7080049E+002, 2.2317079E+002,-8.4858258E+001,-9.4579499E+001,-1.7455169E+001, 1.1684762E+000, 0.0000000E+000, 0.0000000E+000, 2.7235555E+001, 2.7446340E+001,-2.7888429E-001, 8.9498156E-003,-6.8791162E-002
 1.7100035E+002, 1.6085623E+002,-6.6690260E+001,-8.6829683E+001,-1.7248691E+001, 1.1003202E+000, 0.0000000E+000, 0.0000000E+000,-9.7392163E+000,-8.8120870E+000,-3.0957316E-001, 8.9854323E-003,-6.2990541E-002
 1.7120006E+002, 1.9915187E+002,-7.5365494E+001,-9.6607383E+001,-1.6456185E+001, 1.0916494E+000, 0.0000000E+000, 0.0000000E+000, 1.0790670E+001, 1.1814458E+001,-2.7289954E-001, 8.8625595E-003,-6.9989692E-002
 1.7140057E+002, 2.3304091E+002,-8.7560680E+001,-1.0752472E+002,-1.7637528E+001, 1.1347269E+000, 0.0000000E+000, 0.0000000E+000, 2.0774592E+001, 2.1452714E+001,-2.4209228E-001, 8.7404886E-003,-7.1934826E-002
 1.7160034E+002, 1.6972312E+002,-6.9734194E+001,-1.0011556E+002,-1.8392034E+001, 1.1028676E+000, 0.0000000E+000, 0.0000000E+000,-1.8556896E+001,-1.7415804E+001,-2.6331310E-001, 8.7319566E-003,-7.0679388E-002
 1.7180035E+002, 2.1032063E+002,-8.0578221E+001,-9.2847664E+001,-1.6931201E+001, 1.0908824E+000, 0.0000000E+000, 0.0000000E+000, 2.0699986E+001, 2.1054426E+001,-2.8695479E-001, 8.7215551E-003,-6.7275842E-002
