Time,HRR
299.8,559.2758
300.0,541.8469
300.2,631.4423
300.4,527.0749000000001
300.6,555.9818
300.8,551.8171
301.0,519.2647000000001
301.2,499.22020000000003
301.4,520.0902
301.6,480.4786
301.8,562.7569
302.0,530.7958000000001
302.2,477.07390000000004
302.4,456.808
302.6,466.19579999999996
302.8,500.27259999999995
303.0,468.5939
303.2,441.63759999999996
303.4,484.7048
303.6,457.25
303.8,439.0446
304.0,465.5281
304.2,426.95570000000004
304.4,450.79879999999997
304.6,422.6658
304.8,399.51390000000004
305.0,412.637
305.2,417.1525
305.4,390.1227
305.6,431.1151
305.8,414.01120000000003
306.0,363.1635
306.2,433.5272
306.4,400.4463
306.6,358.56609999999995
306.8,360.5435
307.0,420.8143
307.2,372.3793
307.4,362.8575
307.6,352.1164
307.8,377.1035
308.0,340.0204
308.2,346.373
308.4,365.9953
308.6,342.8337
308.8,331.53459999999995
309.0,339.0603
309.2,363.2907
309.4,321.4522
309.6,377.81609999999995
309.8,368.1039
310.0,333.0395
310.2,328.8298
310.4,365.6495
310.6,340.8775
310.8,307.4615
311.0,321.3257
311.2,329.29609999999997
311.4,318.6808
311.6,316.83459999999997
311.8,302.251
312.0,283.14140000000003
312.2,309.4588
312.4,293.4592
312.6,304.0786
312.8,307.0066
313.0,329.2085
313.2,322.16240000000005
313.4,302.774
313.6,302.3329
313.8,348.6916
314.0,321.6656
314.2,316.8811
314.4,311.8557
314.6,283.7799
314.8,297.1652
315.0,335.0264
315.2,295.9345
315.4,277.10609999999997
315.6,332.5283
315.8,300.5385
316.0,272.3703
316.2,294.5849
316.4,308.4655
316.6,290.57529999999997
316.8,323.544
317.0,312.7471
317.2,268.7807
317.4,290.3026
317.6,273.14009999999996
317.8,284.5624
318.0,303.3451
318.2,268.3269
318.4,285.35720000000003
318.6,273.24559999999997
318.8,287.48720000000003
319.0,268.6253
319.2,291.3103
319.4,276.24129999999997
319.6,294.51140000000004
319.8,272.3944
320.0,278.3093
320.2,277.06309999999996
320.4,266.5104
320.6,289.6246
320.8,289.9625
321.0,267.2105
321.2,263.656
321.4,257.9748
321.6,288.88559999999995
321.8,278.97020000000003
322.0,269.4332
322.2,265.9999
322.4,258.3653
322.6,277.1603
322.8,263.7889
323.0,243.2175
323.2,248.49689999999998
323.4,265.0543
323.6,252.1683
323.8,245.3769
324.0,248.00670000000002
324.2,258.4671
324.4,237.7726
324.6,245.11870000000002
324.8,239.9112
325.0,240.33589999999998
325.2,226.7071
325.4,273.6007
325.6,229.355
325.8,232.452
326.0,232.5472
326.2,247.7618
326.4,231.5818
326.6,231.1799
326.8,245.2861
327.0,242.9543
327.2,241.3101
327.4,227.3843
327.6,234.95770000000002
327.8,228.32160000000002
328.0,235.4236
328.2,225.09879999999998
328.4,220.2754
328.6,242.5892
328.8,216.0342
329.0,226.9121
329.2,226.3194
329.4,220.84810000000002
329.6,201.717
329.8,215.2527
330.0,223.33270000000002
330.2,206.3887
330.4,213.46620000000001
330.6,210.1088
330.8,201.0664
331.0,199.7022
331.2,213.0721
331.4,231.2043
331.6,197.6694
331.8,201.4307
332.0,190.1214
332.2,196.8571
332.4,192.7999
332.6,195.67929999999998
332.8,185.4814
333.0,182.25779999999997
333.2,178.47820000000002
333.4,182.399
333.6,177.76489999999998
333.8,176.7008
334.0,167.98020000000002
334.2,187.82410000000002
334.4,184.5778
334.6,174.222
334.8,170.94670000000002
335.0,176.563
335.2,168.66770000000002
335.4,175.2459
335.6,186.6213
335.8,172.232
336.0,164.48770000000002
336.2,162.9989
336.4,166.5342
336.6,183.0015
336.8,157.66660000000002
337.0,152.5507
337.2,161.752
337.4,152.7223
337.6,162.6695
337.8,152.27710000000002
338.0,147.2656
338.2,152.4133
338.4,153.7548
338.6,154.3384
338.8,155.9863
339.0,164.208
339.2,160.73770000000002
339.4,152.52939999999998
339.6,162.10129999999998
339.8,162.8117
340.0,163.2135
340.2,176.941
340.4,164.03289999999998
340.6,169.3347
340.8,171.2866
341.0,162.8932
341.2,151.1743
341.4,156.9144
341.6,153.4621
341.8,156.4878
342.0,152.0397
342.2,153.3635
342.4,159.01270000000002
342.6,161.4385
342.8,160.6549
343.0,157.7754
343.2,165.7836
343.4,153.0694
343.6,150.32979999999998
343.8,161.1435
344.0,157.4014
344.2,152.07379999999998
344.4,154.0995
344.6,151.1008
344.8,146.8932
345.0,147.43110000000001
345.2,144.0175
345.4,141.8641
345.6,144.6908
345.8,140.96720000000002
346.0,138.7607
346.2,143.12279999999998
346.4,147.3998
346.6,146.6047
346.8,137.31879999999998
347.0,139.3148
347.2,140.2209
347.4,139.6577
347.6,137.2843
347.8,138.2865
348.0,132.7064
348.2,135.89079999999998
348.4,138.16129999999998
348.6,139.1774
348.8,131.118
349.0,130.9639
349.2,134.98770000000002
349.4,143.6296
349.6,137.006
349.8,132.922
350.0,131.8834
350.2,134.92929999999998
350.4,139.4991
350.6,136.432
350.8,131.8281
351.0,137.38979999999998
351.2,131.81070000000003
351.4,124.489
351.6,129.7363
351.8,129.321
352.0,126.4515
352.2,125.584
352.4,129.2606
352.6,134.193
352.8,128.04510000000002
353.0,125.9204
353.2,123.9818
353.4,127.1404
353.6,125.9681
353.8,122.1925
354.0,115.2878
354.2,118.0932
354.4,123.0462
354.6,122.8175
354.8,117.0303
355.0,114.2753
355.2,121.0343
355.4,118.4508
355.6,113.1378
355.8,114.1995
356.0,122.74910000000001
356.2,115.309
356.4,114.798
356.6,110.5575
356.8,115.5336
357.0,106.4992
357.2,116.5462
357.4,118.41210000000001
357.6,112.9355
357.8,114.1633
358.0,111.2462
358.2,115.1939
358.4,110.1793
358.6,110.58510000000001
358.8,117.3942
359.0,112.5512
359.2,108.8583
359.4,113.5748
359.6,112.0882
359.8,110.11019999999999
360.0,113.4075
360.2,111.55510000000001
360.4,114.24719999999999
360.6,114.0192
360.8,115.50880000000001
361.0,109.9653
361.2,111.7731
361.4,110.3874
361.6,111.0943
361.8,110.7697
362.0,112.45689999999999
362.2,108.5872
362.4,107.9598
362.6,106.7625
362.8,108.9135
363.0,104.99610000000001
363.2,99.65908
363.4,102.2092
363.6,105.3667
363.8,104.6165
364.0,95.81894
364.2,98.84410000000001
364.4,102.52210000000001
364.6,96.88982
364.8,96.00258
365.0,103.69460000000001
365.2,99.29825
365.4,100.5974
365.6,104.12219999999999
365.8,106.3966
366.0,107.23360000000001
366.2,100.87180000000001
366.4,98.58802
366.6,108.08919999999999
366.8,95.73089999999999
367.0,105.2679
367.2,101.1612
367.4,99.33116
367.6,97.05789999999999
367.8,93.68755999999999
368.0,97.80558
368.2,95.16128
368.4,94.71274000000001
368.6,95.58412
368.8,93.84166
369.0,97.44084
369.2,95.33937
369.4,91.31730999999999
369.6,86.96938
369.8,94.16848
370.0,90.98554
370.2,91.79773
370.4,92.39058
370.6,92.42495
370.8,92.2355
371.0,92.63627000000001
371.2,85.97113
371.4,91.05433000000001
371.6,89.62335
371.8,91.21213
372.0,91.94463999999999
372.2,91.55613000000001
372.4,92.90589
372.6,101.98230000000001
372.8,95.77223
373.0,101.3948
373.2,98.27017
373.4,101.2475
373.6,99.5474
373.8,104.0294
374.0,103.7607
374.2,99.05097
374.4,104.0499
374.6,103.63980000000001
374.8,93.85185
375.0,95.32061999999999
375.2,89.52928
375.4,95.24761
375.6,92.0143
375.8,89.42811999999999
376.0,89.4217
376.2,93.25724000000001
376.4,91.29455
376.6,87.93553
376.8,91.20774
377.0,91.40669
377.2,88.15259
377.4,93.28850999999999
377.6,92.28928
377.8,88.90469
378.0,86.44474000000001
378.2,91.54622
378.4,90.13769
378.6,89.60078999999999
378.8,90.12782000000001
379.0,96.68161
379.2,95.13988
379.4,93.96954
379.6,98.89580000000001
379.8,93.93426
380.0,100.8176
380.2,98.32596000000001
380.4,100.0993
380.6,99.16026
380.8,99.34738
381.0,97.02317
381.2,94.40151
381.4,90.30772999999999
381.6,97.44842999999999
381.8,94.19892999999999
382.0,90.73073
382.2,91.04557000000001
382.4,92.54814999999999
382.6,92.44541000000001
382.8,90.98241
383.0,92.23435
383.2,93.22851
383.4,90.10748
383.6,88.13522999999999
383.8,85.44989
384.0,84.01289999999999
384.2,85.50935000000001
384.4,82.51971
384.6,81.53989999999999
384.8,79.49694000000001
385.0,77.72691999999999
385.2,82.26333
385.4,79.05875999999999
385.6,79.76136
385.8,83.55428
386.0,82.5695
386.2,85.75043
386.4,88.2939
386.6,82.47249000000001
386.8,83.86163
387.0,87.48142999999999
387.2,88.08689
387.4,87.50102000000001
387.6,87.34075999999999
387.8,87.32683
388.0,85.66006
388.2,83.97216
388.4,83.40521000000001
388.6,82.60676
388.8,82.47541
389.0,80.5591
389.2,78.86582000000001
389.4,75.68478
389.6,80.14617
389.8,75.58746000000001
390.0,77.68891
390.2,74.73398
390.4,77.29671
390.6,76.87602000000001
390.8,77.99596000000001
391.0,74.99578
391.2,76.97700999999999
391.4,75.57339999999999
391.6,72.58775
391.8,72.56702
392.0,74.48055000000001
392.2,76.17099
392.4,71.19551
392.6,73.9309
392.8,71.90292
393.0,72.57981
393.2,75.479
393.4,74.57352
393.6,73.13409
393.8,74.01893
394.0,76.86223
394.2,74.76825
394.4,73.70027999999999
394.6,72.29217999999999
394.8,72.31445
395.0,72.09622999999999
395.2,71.29955
395.4,69.59343
395.6,70.33221
395.8,69.52832000000001
396.0,69.83618
396.2,66.19932
396.4,67.60873
396.6,64.44521
396.8,64.37123
397.0,61.19601
397.2,62.70743
397.4,65.50265
397.6,63.237610000000004
397.8,62.32412
398.0,61.14146
398.2,65.65092999999999
398.4,63.97326
398.6,64.49081
398.8,63.36871
399.0,67.07148
399.2,65.56211
399.4,65.64814
399.6,65.86189
399.8,68.04329
400.0,68.3901
400.2,68.88942999999999
400.4,69.09549000000001
400.6,68.76271000000001
400.8,68.17436000000001
401.0,68.64384
401.2,67.96322
401.4,70.1226
401.6,68.53508000000001
401.8,68.55933
402.0,66.90850999999999
402.2,67.66875
402.4,67.29402
402.6,69.3605
402.8,66.68764999999999
403.0,66.24879
403.2,66.82102
403.4,68.16523
403.6,67.49883
403.8,65.47913
404.0,65.63385000000001
404.2,66.10807000000001
404.4,65.14988
404.6,62.26902
404.8,61.48841
405.0,60.138690000000004
405.2,62.58648
405.4,59.252050000000004
405.6,59.785309999999996
405.8,58.83657
406.0,61.43907
406.2,59.82341
406.4,61.610699999999994
406.6,63.146089999999994
406.8,62.18441000000001
407.0,63.005199999999995
407.2,64.88504
407.4,64.82614
407.6,65.17339
407.8,63.09789
408.0,63.803419999999996
408.2,65.48842
408.4,63.21674
408.6,62.63252
408.8,61.11531
409.0,63.055279999999996
409.2,56.96271
409.4,61.35008
409.6,61.0717
409.8,61.27802
410.0,60.71921
410.2,61.1082
410.4,60.58488
410.6,59.61524
410.8,56.32298
411.0,59.227
411.2,58.23059
411.4,53.10325
411.6,57.02525
411.8,55.80807
412.0,54.57607
412.2,59.533190000000005
412.4,57.14887
412.6,58.52183
412.8,58.02831
413.0,57.04065
413.2,58.119330000000005
413.4,56.25847
413.6,55.19428
413.8,56.64568
414.0,54.63852
414.2,54.59813
414.4,54.829
414.6,55.19557
414.8,55.756
415.0,56.21825
415.2,55.04471
415.4,55.045970000000004
415.6,54.05788
415.8,52.9703
