s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 1.800E+01, 5.307E+01, 4.477E+01, 2.831E+01, 2.134E+01, 1.456E+01, 1.145E+01, 8.077E+00, 6.424E+00, 4.768E+00, 3.953E+00, 3.065E+00, 2.595E+00, 1.928E+00, 1.619E+00, 1.318E+00, 1.165E+00, 9.998E-01, 9.137E-01, 8.539E-01, 7.875E-01, 7.483E-01, 7.027E-01, 6.800E-01, 6.195E-01, 5.727E-01, 5.126E-01, 4.792E-01, 4.394E-01, 4.180E-01, 3.912E-01, 3.740E-01, 3.496E-01, 3.329E-01, 3.156E-01, 2.946E-01, 2.851E-01, 2.768E-01, 2.766E-01, 2.754E-01, 2.786E-01, 2.793E-01, 2.753E-01, 2.665E-01, 2.616E-01, 2.540E-01, 2.519E-01, 2.519E-01, 2.552E-01, 2.562E-01, 2.518E-01, 3.600E+02, 3.026E+02, 1.935E+02, 1.482E+02, 1.049E+02, 8.568E+01, 6.563E+01, 5.634E+01, 4.723E+01, 4.296E+01, 3.814E+01, 3.565E+01, 3.237E+01, 3.079E+01, 2.913E+01, 2.827E+01, 2.722E+01, 2.665E+01, 2.618E+01, 2.567E+01, 2.537E+01, 2.505E+01, 2.483E+01, 2.435E+01, 2.408E+01, 2.372E+01, 2.351E+01, 2.323E+01, 2.310E+01, 2.293E+01, 2.285E+01, 2.275E+01, 2.268E+01, 2.261E+01, 2.248E+01, 2.238E+01, 2.226E+01, 2.220E+01, 2.215E+01, 2.213E+01, 2.208E+01, 2.201E+01, 2.191E+01, 2.186E+01, 2.179E+01, 2.175E+01, 2.169E+01, 2.166E+01, 2.162E+01, 2.159E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.000E+01, 4.798E+01, 4.005E+01, 2.530E+01, 1.818E+01, 1.172E+01, 8.827E+00, 6.156E+00, 5.022E+00, 3.819E+00, 3.257E+00, 2.628E+00, 2.314E+00, 1.926E+00, 1.734E+00, 1.516E+00, 1.373E+00, 1.143E+00, 1.040E+00, 9.657E-01, 8.787E-01, 8.250E-01, 7.586E-01, 7.157E-01, 6.752E-01, 6.593E-01, 6.342E-01, 6.126E-01, 5.780E-01, 5.574E-01, 5.269E-01, 5.067E-01, 4.802E-01, 4.631E-01, 4.486E-01, 4.346E-01, 4.208E-01, 3.985E-01, 3.803E-01, 3.604E-01, 3.512E-01, 3.412E-01, 3.358E-01, 3.210E-01, 3.103E-01, 2.988E-01, 2.933E-01, 2.812E-01, 2.707E-01, 2.556E-01, 2.487E-01, 4.039E+02, 3.446E+02, 2.283E+02, 1.731E+02, 1.211E+02, 9.801E+01, 7.489E+01, 6.439E+01, 5.357E+01, 4.835E+01, 4.266E+01, 3.977E+01, 3.595E+01, 3.411E+01, 3.216E+01, 3.105E+01, 2.948E+01, 2.871E+01, 2.811E+01, 2.740E+01, 2.698E+01, 2.649E+01, 2.617E+01, 2.567E+01, 2.539E+01, 2.499E+01, 2.476E+01, 2.448E+01, 2.432E+01, 2.410E+01, 2.396E+01, 2.377E+01, 2.365E+01, 2.352E+01, 2.336E+01, 2.324E+01, 2.305E+01, 2.292E+01, 2.277E+01, 2.270E+01, 2.261E+01, 2.256E+01, 2.246E+01, 2.239E+01, 2.231E+01, 2.227E+01, 2.220E+01, 2.216E+01, 2.208E+01, 2.203E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.200E+01, 5.292E+01, 4.507E+01, 2.933E+01, 2.196E+01, 1.491E+01, 1.165E+01, 8.417E+00, 6.920E+00, 5.322E+00, 4.530E+00, 3.500E+00, 3.006E+00, 2.456E+00, 2.206E+00, 1.939E+00, 1.801E+00, 1.632E+00, 1.533E+00, 1.436E+00, 1.275E+00, 1.190E+00, 1.091E+00, 1.023E+00, 9.143E-01, 8.468E-01, 7.575E-01, 7.141E-01, 6.611E-01, 6.265E-01, 5.611E-01, 5.168E-01, 4.545E-01, 4.187E-01, 3.910E-01, 3.566E-01, 3.407E-01, 3.196E-01, 3.028E-01, 2.733E-01, 2.547E-01, 2.335E-01, 2.270E-01, 2.299E-01, 2.346E-01, 2.372E-01, 2.367E-01, 2.410E-01, 2.457E-01, 2.480E-01, 2.440E-01, 4.330E+02, 3.755E+02, 2.533E+02, 1.943E+02, 1.371E+02, 1.110E+02, 8.484E+01, 7.290E+01, 6.044E+01, 5.443E+01, 4.739E+01, 4.379E+01, 3.933E+01, 3.720E+01, 3.494E+01, 3.368E+01, 3.199E+01, 3.111E+01, 3.036E+01, 2.936E+01, 2.880E+01, 2.811E+01, 2.766E+01, 2.694E+01, 2.653E+01, 2.599E+01, 2.569E+01, 2.527E+01, 2.501E+01, 2.464E+01, 2.441E+01, 2.409E+01, 2.391E+01, 2.376E+01, 2.357E+01, 2.345E+01, 2.325E+01, 2.312E+01, 2.293E+01, 2.284E+01, 2.273E+01, 2.267E+01, 2.260E+01, 2.256E+01, 2.251E+01, 2.247E+01, 2.242E+01, 2.239E+01, 2.233E+01, 2.229E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.400E+01, 5.539E+01, 4.844E+01, 3.095E+01, 2.330E+01, 1.636E+01, 1.317E+01, 9.665E+00, 8.005E+00, 6.224E+00, 5.312E+00, 4.282E+00, 3.676E+00, 2.974E+00, 2.606E+00, 2.157E+00, 1.918E+00, 1.631E+00, 1.485E+00, 1.337E+00, 1.114E+00, 1.000E+00, 8.754E-01, 8.195E-01, 7.507E-01, 7.146E-01, 6.718E-01, 6.442E-01, 5.977E-01, 5.662E-01, 5.206E-01, 4.896E-01, 4.499E-01, 4.347E-01, 4.262E-01, 4.166E-01, 4.084E-01, 3.984E-01, 3.949E-01, 3.890E-01, 3.861E-01, 3.783E-01, 3.702E-01, 3.731E-01, 3.767E-01, 3.702E-01, 3.626E-01, 3.435E-01, 3.303E-01, 3.167E-01, 3.103E-01, 4.660E+02, 4.131E+02, 2.880E+02, 2.243E+02, 1.611E+02, 1.315E+02, 1.005E+02, 8.613E+01, 7.088E+01, 6.329E+01, 5.438E+01, 4.965E+01, 4.405E+01, 4.132E+01, 3.821E+01, 3.651E+01, 3.438E+01, 3.326E+01, 3.224E+01, 3.079E+01, 3.000E+01, 2.909E+01, 2.855E+01, 2.776E+01, 2.732E+01, 2.674E+01, 2.642E+01, 2.597E+01, 2.570E+01, 2.528E+01, 2.501E+01, 2.465E+01, 2.445E+01, 2.430E+01, 2.409E+01, 2.396E+01, 2.378E+01, 2.367E+01, 2.351E+01, 2.342E+01, 2.330E+01, 2.321E+01, 2.318E+01, 2.317E+01, 2.311E+01, 2.305E+01, 2.296E+01, 2.290E+01, 2.281E+01, 2.276E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.600E+01, 5.576E+01, 4.720E+01, 3.124E+01, 2.415E+01, 1.725E+01, 1.400E+01, 1.043E+01, 8.663E+00, 6.653E+00, 5.586E+00, 4.212E+00, 3.550E+00, 2.759E+00, 2.379E+00, 1.958E+00, 1.775E+00, 1.527E+00, 1.394E+00, 1.282E+00, 1.146E+00, 1.072E+00, 9.769E-01, 9.112E-01, 8.284E-01, 7.765E-01, 6.958E-01, 6.539E-01, 6.134E-01, 5.858E-01, 5.369E-01, 5.086E-01, 4.532E-01, 4.131E-01, 3.824E-01, 3.500E-01, 3.383E-01, 3.339E-01, 3.291E-01, 3.223E-01, 3.151E-01, 3.012E-01, 2.871E-01, 2.714E-01, 2.662E-01, 2.662E-01, 2.658E-01, 2.645E-01, 2.618E-01, 2.501E-01, 2.425E-01, 4.895E+02, 4.333E+02, 3.040E+02, 2.392E+02, 1.739E+02, 1.430E+02, 1.099E+02, 9.410E+01, 7.712E+01, 6.850E+01, 5.815E+01, 5.283E+01, 4.653E+01, 4.348E+01, 4.010E+01, 3.833E+01, 3.596E+01, 3.466E+01, 3.350E+01, 3.189E+01, 3.103E+01, 3.004E+01, 2.946E+01, 2.864E+01, 2.814E+01, 2.744E+01, 2.705E+01, 2.655E+01, 2.624E+01, 2.574E+01, 2.543E+01, 2.501E+01, 2.476E+01, 2.456E+01, 2.433E+01, 2.421E+01, 2.407E+01, 2.396E+01, 2.380E+01, 2.371E+01, 2.356E+01, 2.344E+01, 2.333E+01, 2.328E+01, 2.321E+01, 2.316E+01, 2.307E+01, 2.300E+01, 2.290E+01, 2.284E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.800E+01, 6.191E+01, 5.812E+01, 4.325E+01, 3.415E+01, 2.479E+01, 2.015E+01, 1.461E+01, 1.196E+01, 9.210E+00, 7.809E+00, 6.054E+00, 5.200E+00, 4.308E+00, 3.885E+00, 3.294E+00, 2.930E+00, 2.453E+00, 2.172E+00, 1.929E+00, 1.597E+00, 1.440E+00, 1.304E+00, 1.240E+00, 1.135E+00, 1.062E+00, 9.689E-01, 9.134E-01, 8.599E-01, 8.374E-01, 8.105E-01, 7.902E-01, 7.733E-01, 7.696E-01, 7.548E-01, 7.242E-01, 7.070E-01, 6.745E-01, 6.588E-01, 6.416E-01, 6.294E-01, 6.072E-01, 5.943E-01, 5.793E-01, 5.613E-01, 5.311E-01, 5.136E-01, 4.872E-01, 4.691E-01, 4.428E-01, 4.255E-01, 5.232E+02, 4.800E+02, 3.568E+02, 2.864E+02, 2.123E+02, 1.760E+02, 1.348E+02, 1.151E+02, 9.398E+01, 8.320E+01, 6.973E+01, 6.284E+01, 5.488E+01, 5.096E+01, 4.610E+01, 4.342E+01, 3.995E+01, 3.806E+01, 3.640E+01, 3.420E+01, 3.308E+01, 3.194E+01, 3.128E+01, 3.033E+01, 2.973E+01, 2.893E+01, 2.848E+01, 2.795E+01, 2.764E+01, 2.719E+01, 2.691E+01, 2.650E+01, 2.627E+01, 2.605E+01, 2.574E+01, 2.556E+01, 2.527E+01, 2.512E+01, 2.493E+01, 2.481E+01, 2.462E+01, 2.449E+01, 2.436E+01, 2.427E+01, 2.415E+01, 2.407E+01, 2.394E+01, 2.384E+01, 2.368E+01, 2.357E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.000E+01, 5.927E+01, 5.320E+01, 3.908E+01, 3.185E+01, 2.387E+01, 1.963E+01, 1.501E+01, 1.287E+01, 1.050E+01, 9.343E+00, 7.776E+00, 6.818E+00, 5.453E+00, 4.516E+00, 3.335E+00, 2.827E+00, 2.323E+00, 2.068E+00, 1.836E+00, 1.607E+00, 1.500E+00, 1.352E+00, 1.259E+00, 1.131E+00, 1.069E+00, 9.821E-01, 9.172E-01, 8.304E-01, 7.850E-01, 7.518E-01, 7.328E-01, 6.959E-01, 6.720E-01, 6.486E-01, 6.272E-01, 6.218E-01, 6.059E-01, 5.891E-01, 5.636E-01, 5.478E-01, 5.210E-01, 5.008E-01, 4.741E-01, 4.618E-01, 4.505E-01, 4.445E-01, 4.445E-01, 4.439E-01, 4.444E-01, 4.444E-01, 5.365E+02, 4.966E+02, 3.820E+02, 3.146E+02, 2.382E+02, 1.981E+02, 1.526E+02, 1.308E+02, 1.072E+02, 9.532E+01, 8.008E+01, 7.198E+01, 6.195E+01, 5.647E+01, 4.981E+01, 4.650E+01, 4.257E+01, 4.045E+01, 3.858E+01, 3.626E+01, 3.509E+01, 3.374E+01, 3.294E+01, 3.175E+01, 3.107E+01, 3.014E+01, 2.956E+01, 2.886E+01, 2.848E+01, 2.800E+01, 2.769E+01, 2.723E+01, 2.697E+01, 2.673E+01, 2.643E+01, 2.628E+01, 2.604E+01, 2.589E+01, 2.568E+01, 2.554E+01, 2.534E+01, 2.519E+01, 2.503E+01, 2.493E+01, 2.479E+01, 2.470E+01, 2.460E+01, 2.453E+01, 2.442E+01, 2.435E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.200E+01, 5.947E+01, 5.980E+01, 4.448E+01, 3.538E+01, 2.609E+01, 2.170E+01, 1.669E+01, 1.397E+01, 1.044E+01, 8.600E+00, 6.313E+00, 5.233E+00, 4.120E+00, 3.594E+00, 3.006E+00, 2.699E+00, 2.345E+00, 2.155E+00, 1.988E+00, 1.762E+00, 1.615E+00, 1.402E+00, 1.289E+00, 1.168E+00, 1.107E+00, 1.017E+00, 9.597E-01, 9.019E-01, 8.755E-01, 8.568E-01, 8.545E-01, 8.398E-01, 8.103E-01, 7.754E-01, 7.234E-01, 6.973E-01, 6.758E-01, 6.617E-01, 6.379E-01, 6.132E-01, 5.762E-01, 5.499E-01, 5.117E-01, 4.888E-01, 4.594E-01, 4.430E-01, 4.181E-01, 4.024E-01, 3.819E-01, 3.697E-01, 5.458E+02, 5.199E+02, 4.062E+02, 3.360E+02, 2.572E+02, 2.165E+02, 1.694E+02, 1.456E+02, 1.180E+02, 1.038E+02, 8.617E+01, 7.700E+01, 6.595E+01, 5.984E+01, 5.239E+01, 4.872E+01, 4.453E+01, 4.234E+01, 4.038E+01, 3.793E+01, 3.661E+01, 3.496E+01, 3.399E+01, 3.270E+01, 3.198E+01, 3.096E+01, 3.032E+01, 2.957E+01, 2.919E+01, 2.881E+01, 2.861E+01, 2.826E+01, 2.797E+01, 2.766E+01, 2.724E+01, 2.704E+01, 2.679E+01, 2.662E+01, 2.636E+01, 2.617E+01, 2.587E+01, 2.564E+01, 2.537E+01, 2.521E+01, 2.501E+01, 2.489E+01, 2.473E+01, 2.462E+01, 2.446E+01, 2.437E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.400E+01, 6.035E+01, 5.971E+01, 4.688E+01, 3.882E+01, 2.941E+01, 2.463E+01, 1.935E+01, 1.695E+01, 1.416E+01, 1.260E+01, 1.044E+01, 9.047E+00, 7.163E+00, 6.150E+00, 4.871E+00, 4.205E+00, 3.487E+00, 3.102E+00, 2.763E+00, 2.425E+00, 2.269E+00, 2.046E+00, 1.894E+00, 1.722E+00, 1.611E+00, 1.436E+00, 1.324E+00, 1.157E+00, 1.072E+00, 9.283E-01, 8.276E-01, 7.370E-01, 7.192E-01, 7.113E-01, 6.806E-01, 6.501E-01, 6.231E-01, 6.111E-01, 5.780E-01, 5.528E-01, 5.221E-01, 5.077E-01, 4.988E-01, 4.950E-01, 4.956E-01, 4.919E-01, 4.837E-01, 4.820E-01, 4.730E-01, 4.614E-01, 5.615E+02, 5.415E+02, 4.397E+02, 3.728E+02, 2.917E+02, 2.476E+02, 1.958E+02, 1.700E+02, 1.401E+02, 1.242E+02, 1.036E+02, 9.215E+01, 7.800E+01, 7.038E+01, 6.093E+01, 5.605E+01, 5.045E+01, 4.743E+01, 4.480E+01, 4.176E+01, 4.018E+01, 3.812E+01, 3.687E+01, 3.534E+01, 3.444E+01, 3.308E+01, 3.224E+01, 3.113E+01, 3.057E+01, 2.981E+01, 2.934E+01, 2.880E+01, 2.854E+01, 2.831E+01, 2.793E+01, 2.768E+01, 2.738E+01, 2.721E+01, 2.691E+01, 2.669E+01, 2.637E+01, 2.618E+01, 2.596E+01, 2.583E+01, 2.568E+01, 2.558E+01, 2.543E+01, 2.534E+01, 2.518E+01, 2.504E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.600E+01, 6.059E+01, 5.918E+01, 4.443E+01, 3.674E+01, 2.888E+01, 2.460E+01, 1.963E+01, 1.704E+01, 1.372E+01, 1.192E+01, 9.554E+00, 8.284E+00, 6.501E+00, 5.422E+00, 4.140E+00, 3.575E+00, 2.928E+00, 2.597E+00, 2.327E+00, 2.065E+00, 1.899E+00, 1.686E+00, 1.583E+00, 1.445E+00, 1.347E+00, 1.208E+00, 1.132E+00, 1.025E+00, 9.854E-01, 9.402E-01, 9.052E-01, 8.547E-01, 8.205E-01, 7.910E-01, 7.259E-01, 6.848E-01, 6.303E-01, 6.010E-01, 5.669E-01, 5.484E-01, 5.162E-01, 4.958E-01, 4.610E-01, 4.402E-01, 4.155E-01, 3.986E-01, 3.785E-01, 3.638E-01, 3.266E-01, 3.068E-01, 5.667E+02, 5.495E+02, 4.476E+02, 3.810E+02, 3.025E+02, 2.594E+02, 2.081E+02, 1.820E+02, 1.507E+02, 1.340E+02, 1.119E+02, 9.968E+01, 8.355E+01, 7.454E+01, 6.359E+01, 5.824E+01, 5.213E+01, 4.891E+01, 4.611E+01, 4.299E+01, 4.127E+01, 3.910E+01, 3.787E+01, 3.625E+01, 3.527E+01, 3.387E+01, 3.302E+01, 3.185E+01, 3.129E+01, 3.054E+01, 3.005E+01, 2.947E+01, 2.916E+01, 2.887E+01, 2.837E+01, 2.804E+01, 2.765E+01, 2.743E+01, 2.709E+01, 2.686E+01, 2.651E+01, 2.629E+01, 2.599E+01, 2.582E+01, 2.562E+01, 2.549E+01, 2.531E+01, 2.521E+01, 2.500E+01, 2.487E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.800E+01, 6.183E+01, 6.241E+01, 5.046E+01, 4.188E+01, 3.329E+01, 2.937E+01, 2.435E+01, 2.151E+01, 1.792E+01, 1.582E+01, 1.319E+01, 1.181E+01, 1.021E+01, 9.236E+00, 7.789E+00, 6.937E+00, 5.621E+00, 4.781E+00, 3.973E+00, 3.006E+00, 2.631E+00, 2.198E+00, 1.968E+00, 1.714E+00, 1.600E+00, 1.462E+00, 1.385E+00, 1.267E+00, 1.203E+00, 1.142E+00, 1.117E+00, 1.067E+00, 1.010E+00, 9.495E-01, 8.577E-01, 8.089E-01, 7.525E-01, 7.233E-01, 6.809E-01, 6.489E-01, 6.143E-01, 5.934E-01, 5.694E-01, 5.578E-01, 5.458E-01, 5.381E-01, 5.240E-01, 5.166E-01, 5.066E-01, 4.967E-01, 5.805E+02, 5.687E+02, 4.752E+02, 4.096E+02, 3.315E+02, 2.890E+02, 2.367E+02, 2.089E+02, 1.744E+02, 1.551E+02, 1.300E+02, 1.165E+02, 9.937E+01, 8.948E+01, 7.690E+01, 7.043E+01, 6.189E+01, 5.697E+01, 5.250E+01, 4.710E+01, 4.472E+01, 4.184E+01, 4.024E+01, 3.821E+01, 3.707E+01, 3.555E+01, 3.469E+01, 3.347E+01, 3.286E+01, 3.210E+01, 3.164E+01, 3.103E+01, 3.060E+01, 3.018E+01, 2.950E+01, 2.911E+01, 2.864E+01, 2.837E+01, 2.795E+01, 2.764E+01, 2.726E+01, 2.702E+01, 2.675E+01, 2.660E+01, 2.642E+01, 2.630E+01, 2.611E+01, 2.598E+01, 2.575E+01, 2.558E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.000E+01, 6.079E+01, 6.135E+01, 5.230E+01, 4.510E+01, 3.658E+01, 3.160E+01, 2.514E+01, 2.173E+01, 1.752E+01, 1.538E+01, 1.273E+01, 1.137E+01, 8.907E+00, 7.557E+00, 6.084E+00, 5.410E+00, 4.656E+00, 4.278E+00, 3.965E+00, 3.531E+00, 3.279E+00, 2.942E+00, 2.738E+00, 2.465E+00, 2.285E+00, 2.068E+00, 1.961E+00, 1.875E+00, 1.806E+00, 1.715E+00, 1.643E+00, 1.531E+00, 1.472E+00, 1.429E+00, 1.381E+00, 1.350E+00, 1.298E+00, 1.263E+00, 1.204E+00, 1.164E+00, 1.125E+00, 1.104E+00, 1.074E+00, 1.052E+00, 1.016E+00, 9.859E-01, 9.308E-01, 8.858E-01, 8.198E-01, 7.813E-01, 5.843E+02, 5.768E+02, 4.983E+02, 4.381E+02, 3.627E+02, 3.190E+02, 2.617E+02, 2.306E+02, 1.923E+02, 1.717E+02, 1.456E+02, 1.313E+02, 1.105E+02, 9.878E+01, 8.445E+01, 7.725E+01, 6.823E+01, 6.315E+01, 5.859E+01, 5.318E+01, 5.052E+01, 4.710E+01, 4.511E+01, 4.260E+01, 4.115E+01, 3.929E+01, 3.827E+01, 3.706E+01, 3.638E+01, 3.555E+01, 3.499E+01, 3.417E+01, 3.364E+01, 3.316E+01, 3.247E+01, 3.205E+01, 3.149E+01, 3.115E+01, 3.062E+01, 3.025E+01, 2.979E+01, 2.951E+01, 2.914E+01, 2.892E+01, 2.861E+01, 2.838E+01, 2.802E+01, 2.775E+01, 2.733E+01, 2.706E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.200E+01, 6.446E+01, 6.289E+01, 5.227E+01, 4.557E+01, 3.735E+01, 3.254E+01, 2.655E+01, 2.315E+01, 1.890E+01, 1.666E+01, 1.411E+01, 1.279E+01, 1.101E+01, 9.816E+00, 8.197E+00, 7.385E+00, 6.361E+00, 5.749E+00, 5.177E+00, 4.350E+00, 3.927E+00, 3.398E+00, 3.077E+00, 2.660E+00, 2.423E+00, 2.140E+00, 1.980E+00, 1.781E+00, 1.673E+00, 1.535E+00, 1.445E+00, 1.305E+00, 1.205E+00, 1.110E+00, 1.016E+00, 9.806E-01, 9.311E-01, 8.872E-01, 8.322E-01, 7.953E-01, 7.438E-01, 7.125E-01, 6.708E-01, 6.478E-01, 6.149E-01, 5.944E-01, 5.684E-01, 5.534E-01, 5.263E-01, 5.094E-01, 5.999E+02, 5.869E+02, 5.091E+02, 4.524E+02, 3.795E+02, 3.358E+02, 2.788E+02, 2.466E+02, 2.062E+02, 1.842E+02, 1.567E+02, 1.420E+02, 1.217E+02, 1.094E+02, 9.391E+01, 8.608E+01, 7.627E+01, 7.062E+01, 6.550E+01, 5.888E+01, 5.552E+01, 5.135E+01, 4.890E+01, 4.573E+01, 4.382E+01, 4.138E+01, 4.002E+01, 3.841E+01, 3.755E+01, 3.648E+01, 3.576E+01, 3.466E+01, 3.395E+01, 3.334E+01, 3.259E+01, 3.217E+01, 3.157E+01, 3.117E+01, 3.061E+01, 3.023E+01, 2.973E+01, 2.941E+01, 2.901E+01, 2.877E+01, 2.847E+01, 2.826E+01, 2.794E+01, 2.771E+01, 2.731E+01, 2.706E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
