s,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
 2.8241109E+001, 1.2515346E+003, 1.3041545E+003, 1.4448595E+003, 1.4448595E+003, 7.1325079E+002, 1.3137418E+003, 1.3452813E+003, 1.4517658E+003, 1.4517658E+003, 5.4697318E+002, 1.3799560E+003, 1.3917553E+003, 7.4569743E+002, 7.4569743E+002, 3.5725505E+002, 1.3164577E+003, 1.2818805E+003, 6.6894777E+002, 6.6894777E+002, 4.6226988E+002, 6.3343853E+002, 8.9501028E+002, 7.9426545E+002, 7.9426545E+002, 7.2368498E+002, 6.5969752E+002, 9.0755236E+002, 9.4438109E+002, 9.4438109E+002, 9.8068897E+002, 5.7465787E+002, 8.5877764E+002, 1.0203624E+003, 1.0203624E+003, 1.0006285E+003, 6.2276185E-001, 5.8228589E-001, 3.4716458E-001, 3.4716458E-001, 8.6188192E-002, 8.6188192E-002, 1.7464766E-002, 1.7464766E-002, 3.4665622E-003, 3.4665622E-003, 2.5046374E-004, 2.5046374E-004, 3.0634886E-005, 3.0634886E-005, 9.0143220E-006, 9.0143220E-006, 5.7544036E-001, 5.6733588E-001, 1.7934939E-001, 1.7934939E-001, 6.2996323E-002, 6.2996323E-002, 9.2834721E-003, 9.2834721E-003, 1.5288356E-003, 1.5288356E-003, 1.2350565E-004, 1.2350565E-004, 1.6726017E-005, 1.6726017E-005, 8.7315490E-006, 8.7315490E-006, 5.2465868E-001, 3.7769636E-001, 9.8177330E-002, 9.8177330E-002, 2.1850596E-002, 2.1850596E-002, 7.9840055E-003, 7.9840055E-003, 3.0186612E-003, 3.0186612E-003, 6.6711540E-004, 6.6711540E-004, 5.4923958E-005, 5.4923958E-005, 2.0805744E-005, 2.0805744E-005, 7.4422730E-002, 1.0474610E-001, 9.3025335E-002, 9.3025335E-002, 8.1949836E-002, 8.1949836E-002, 7.5214532E-002, 7.5214532E-002, 5.2061447E-002, 5.2061447E-002, 2.7638325E-002, 2.7638325E-002, 8.1219651E-003, 8.1219651E-003, 1.0840591E-003, 1.0840591E-003, 6.4327807E-002, 1.0401874E-001, 1.2119009E-001, 1.2119009E-001, 1.1864237E-001, 1.1864237E-001, 1.1208072E-001, 1.1208072E-001, 9.9628623E-002, 9.9628623E-002, 7.8917664E-002, 7.8917664E-002, 3.5490326E-002, 3.5490326E-002, 7.0648573E-003, 7.0648573E-003
 2.8281989E+001, 1.3042617E+003, 1.2424593E+003, 1.3842723E+003, 1.3842723E+003, 6.2683076E+002, 1.3128637E+003, 1.3026819E+003, 1.5611211E+003, 1.5611211E+003, 8.9476338E+002, 1.3600054E+003, 1.3556130E+003, 1.1676585E+003, 1.1676585E+003, 4.1008986E+002, 1.4500173E+003, 1.3665906E+003, 6.3282708E+002, 6.3282708E+002, 3.8495913E+002, 1.1258141E+003, 1.1446241E+003, 6.4144513E+002, 6.4144513E+002, 4.6509507E+002, 6.0611373E+002, 8.0291433E+002, 6.8511576E+002, 6.8511576E+002, 5.6614348E+002, 5.8706776E+002, 7.5960713E+002, 7.3708769E+002, 7.3708769E+002, 7.6615224E+002, 6.2132768E-001, 6.2636196E-001, 4.6198612E-001, 4.6198612E-001, 8.2502006E-002, 8.2502006E-002, 1.5443140E-002, 1.5443140E-002, 3.5029863E-003, 3.5029863E-003, 2.5771329E-004, 2.5771329E-004, 3.1434324E-005, 3.1434324E-005, 9.1421938E-006, 9.1421938E-006, 5.7214552E-001, 5.8978011E-001, 3.3252973E-001, 3.3252973E-001, 1.2055251E-001, 1.2055251E-001, 3.3226230E-002, 3.3226230E-002, 5.4269722E-003, 5.4269722E-003, 2.4394426E-004, 2.4394426E-004, 1.8377126E-005, 1.8377126E-005, 8.6297674E-006, 8.6297674E-006, 5.5063698E-001, 5.0643803E-001, 1.4301363E-001, 1.4301363E-001, 3.6934038E-002, 3.6934038E-002, 5.5730739E-003, 5.5730739E-003, 1.0760005E-003, 1.0760005E-003, 3.7332650E-004, 3.7332650E-004, 4.0433650E-005, 4.0433650E-005, 1.9898601E-005, 1.9898601E-005, 1.4440286E-001, 1.3848570E-001, 7.7123043E-002, 7.7123043E-002, 4.6189722E-002, 4.6189722E-002, 3.6464727E-002, 3.6464727E-002, 2.5034241E-002, 2.5034241E-002, 1.2265438E-002, 1.2265438E-002, 5.6149386E-003, 5.6149386E-003, 1.0508151E-003, 1.0508151E-003, 6.9003427E-002, 9.1158569E-002, 8.5404976E-002, 8.5404976E-002, 8.5720806E-002, 8.5720806E-002, 8.4247344E-002, 8.4247344E-002, 7.6508693E-002, 7.6508693E-002, 6.3312847E-002, 6.3312847E-002, 4.4259899E-002, 4.4259899E-002, 1.7203824E-002, 1.7203824E-002
 2.8322000E+001, 1.3782774E+003, 1.2538703E+003, 1.3717308E+003, 1.3717308E+003, 5.7932288E+002, 1.3096017E+003, 1.2793247E+003, 1.5339217E+003, 1.5339217E+003, 7.5130957E+002, 1.3518541E+003, 1.3045911E+003, 1.5070363E+003, 1.5070363E+003, 8.5957889E+002, 1.3987053E+003, 1.3692277E+003, 9.0321699E+002, 9.0321699E+002, 4.1011609E+002, 1.3970134E+003, 1.1400360E+003, 5.1048086E+002, 5.1048086E+002, 3.8838463E+002, 1.1410389E+003, 9.7642686E+002, 6.1410984E+002, 6.1410984E+002, 4.5954983E+002, 5.5034325E+002, 6.8469023E+002, 6.1956262E+002, 6.1956262E+002, 5.5918717E+002, 5.8641303E-001, 6.3128504E-001, 4.1824655E-001, 4.1824655E-001, 8.1519141E-002, 8.1519141E-002, 1.5444475E-002, 1.5444475E-002, 3.6983299E-003, 3.6983299E-003, 2.6138153E-004, 2.6138153E-004, 3.2060325E-005, 3.2060325E-005, 9.1763438E-006, 9.1763438E-006, 6.5041660E-001, 6.0515541E-001, 3.6720681E-001, 3.6720681E-001, 1.1117700E-001, 1.1117700E-001, 5.6299603E-002, 5.6299603E-002, 1.3441664E-002, 1.3441664E-002, 6.7702539E-004, 6.7702539E-004, 2.5618982E-005, 2.5618982E-005, 8.6239091E-006, 8.6239091E-006, 5.3442801E-001, 5.9548278E-001, 2.8638632E-001, 2.8638632E-001, 1.1082264E-001, 1.1082264E-001, 2.3772803E-002, 2.3772803E-002, 2.1817574E-003, 2.1817574E-003, 2.8298879E-004, 2.8298879E-004, 3.6030367E-005, 3.6030367E-005, 1.9085207E-005, 1.9085207E-005, 2.0561676E-001, 1.4895215E-001, 5.8394003E-002, 5.8394003E-002, 2.9296343E-002, 2.9296343E-002, 1.8717955E-002, 1.8717955E-002, 1.2556520E-002, 1.2556520E-002, 6.2271027E-003, 6.2271027E-003, 3.6620547E-003, 3.6620547E-003, 1.0023262E-003, 1.0023262E-003, 6.1409919E-002, 8.0083799E-002, 7.1129345E-002, 7.1129345E-002, 6.1379005E-002, 6.1379005E-002, 5.4097317E-002, 5.4097317E-002, 5.3008935E-002, 5.3008935E-002, 3.8386081E-002, 3.8386081E-002, 2.2861747E-002, 2.2861747E-002, 1.1854636E-002, 1.1854636E-002
 2.8362012E+001, 1.3209608E+003, 1.2713557E+003, 1.4281791E+003, 1.4281791E+003, 6.9363003E+002, 1.3720813E+003, 1.3157263E+003, 1.5349992E+003, 1.5349992E+003, 6.7506965E+002, 1.3328268E+003, 1.3047144E+003, 1.5160635E+003, 1.5160635E+003, 9.7641564E+002, 1.3842745E+003, 1.3338487E+003, 1.4324534E+003, 1.4324534E+003, 7.6932171E+002, 1.4402762E+003, 1.3560058E+003, 7.6441704E+002, 7.6441704E+002, 3.6523008E+002, 1.2522956E+003, 9.7140194E+002, 4.7971664E+002, 4.7971664E+002, 3.8778996E+002, 8.6110774E+002, 7.7756531E+002, 5.8682228E+002, 5.8682228E+002, 4.7833159E+002, 5.8711768E-001, 5.8094806E-001, 3.5809068E-001, 3.5809068E-001, 8.4800997E-002, 8.4800997E-002, 1.7661050E-002, 1.7661050E-002, 3.8544442E-003, 3.8544442E-003, 2.5715740E-004, 2.5715740E-004, 3.1990320E-005, 3.1990320E-005, 9.0442009E-006, 9.0442009E-006, 5.6317337E-001, 6.2285362E-001, 3.0294496E-001, 3.0294496E-001, 9.5613697E-002, 9.5613697E-002, 3.0942853E-002, 3.0942853E-002, 1.1061556E-002, 1.1061556E-002, 7.8157744E-004, 7.8157744E-004, 3.2975692E-005, 3.2975692E-005, 8.7386686E-006, 8.7386686E-006, 5.8494103E-001, 6.4063730E-001, 3.8152150E-001, 3.8152150E-001, 1.3467293E-001, 1.3467293E-001, 5.7559664E-002, 5.7559664E-002, 7.7357551E-003, 7.7357551E-003, 3.6424430E-004, 3.6424430E-004, 3.7359570E-005, 3.7359570E-005, 1.8545777E-005, 1.8545777E-005, 3.0462956E-001, 3.3324797E-001, 1.0591351E-001, 1.0591351E-001, 2.6315014E-002, 2.6315014E-002, 1.4069140E-002, 1.4069140E-002, 7.2380362E-003, 7.2380362E-003, 3.7432462E-003, 3.7432462E-003, 2.4810311E-003, 2.4810311E-003, 9.5001887E-004, 9.5001887E-004, 1.0304885E-001, 9.2373733E-002, 6.5625066E-002, 6.5625066E-002, 4.8904404E-002, 4.8904404E-002, 4.2959050E-002, 4.2959050E-002, 3.4484144E-002, 3.4484144E-002, 2.4031186E-002, 2.4031186E-002, 1.2383499E-002, 1.2383499E-002, 6.9471877E-003, 6.9471877E-003
 2.8401774E+001, 1.4272824E+003, 1.2793898E+003, 1.4567546E+003, 1.4567546E+003, 8.8897050E+002, 1.3528347E+003, 1.3223968E+003, 1.1423291E+003, 1.1423291E+003, 4.8062227E+002, 1.3925066E+003, 1.3398575E+003, 1.5500332E+003, 1.5500332E+003, 9.2477246E+002, 1.4053052E+003, 1.3385720E+003, 1.4904835E+003, 1.4904835E+003, 8.3588475E+002, 1.4212308E+003, 1.3701436E+003, 1.3213773E+003, 1.3213773E+003, 5.8871778E+002, 1.3366541E+003, 1.3923295E+003, 8.3563043E+002, 8.3563043E+002, 3.9493290E+002, 1.0242457E+003, 9.8928759E+002, 5.5479923E+002, 5.5479923E+002, 4.1520512E+002, 4.8266991E-001, 5.8347216E-001, 4.2157471E-001, 4.2157471E-001, 9.7542291E-002, 9.7542291E-002, 2.8251988E-002, 2.8251988E-002, 4.1985188E-003, 4.1985188E-003, 2.5644353E-004, 2.5644353E-004, 3.1849841E-005, 3.1849841E-005, 8.8540076E-006, 8.8540076E-006, 5.7047681E-001, 5.3249256E-001, 1.4378460E-001, 1.4378460E-001, 5.0552961E-002, 5.0552961E-002, 1.2687970E-002, 1.2687970E-002, 4.4967772E-003, 4.4967772E-003, 5.2389902E-004, 5.2389902E-004, 3.1194084E-005, 3.1194084E-005, 8.8881433E-006, 8.8881433E-006, 5.1512073E-001, 5.7960249E-001, 2.0263868E-001, 2.0263868E-001, 1.1125292E-001, 1.1125292E-001, 7.0623462E-002, 7.0623462E-002, 1.4959793E-002, 1.4959793E-002, 6.6364846E-004, 6.6364846E-004, 4.6500367E-005, 4.6500367E-005, 1.8352321E-005, 1.8352321E-005, 2.6379724E-001, 4.6098457E-001, 1.8356110E-001, 1.8356110E-001, 7.8226681E-002, 7.8226681E-002, 4.1156800E-002, 4.1156800E-002, 6.2337131E-003, 6.2337131E-003, 2.8090809E-003, 2.8090809E-003, 1.8366933E-003, 1.8366933E-003, 9.0435074E-004, 9.0435074E-004, 1.3115186E-001, 1.2944992E-001, 6.4847371E-002, 6.4847371E-002, 3.6807051E-002, 3.6807051E-002, 2.8770001E-002, 2.8770001E-002, 2.2790081E-002, 2.2790081E-002, 1.3250460E-002, 1.3250460E-002, 6.6720729E-003, 6.6720729E-003, 4.5024370E-003, 4.5024370E-003
 2.8440747E+001, 1.3651726E+003, 1.2469220E+003, 1.4516383E+003, 1.4516383E+003, 8.8233847E+002, 1.4422125E+003, 1.3167590E+003, 1.0662091E+003, 1.0662091E+003, 3.9665587E+002, 1.4237788E+003, 1.3760241E+003, 1.0045476E+003, 1.0045476E+003, 6.6843659E+002, 1.4626518E+003, 1.4049733E+003, 1.4353689E+003, 1.4353689E+003, 9.4906700E+002, 1.2475156E+003, 1.4016928E+003, 1.2982768E+003, 1.2982768E+003, 7.8404505E+002, 1.2014462E+003, 1.3978320E+003, 1.0489159E+003, 1.0489159E+003, 4.7074405E+002, 1.0806849E+003, 1.2583579E+003, 8.5699456E+002, 8.5699456E+002, 5.0576583E+002, 4.9734356E-001, 6.0330684E-001, 4.1984284E-001, 4.1984284E-001, 9.8285761E-002, 9.8285761E-002, 2.9751208E-002, 2.9751208E-002, 4.1856845E-003, 4.1856845E-003, 2.5839610E-004, 2.5839610E-004, 3.2131428E-005, 3.2131428E-005, 8.7166411E-006, 8.7166411E-006, 4.8404901E-001, 5.4947560E-001, 1.5029703E-001, 1.5029703E-001, 3.3138409E-002, 3.3138409E-002, 9.2919432E-003, 9.2919432E-003, 1.7004921E-003, 1.7004921E-003, 2.7467420E-004, 2.7467420E-004, 2.4424913E-005, 2.4424913E-005, 8.9070697E-006, 8.9070697E-006, 4.4422270E-001, 5.6505954E-001, 1.4567321E-001, 1.4567321E-001, 7.4709533E-002, 7.4709533E-002, 5.1123021E-002, 5.1123021E-002, 1.9664159E-002, 1.9664159E-002, 1.1308254E-003, 1.1308254E-003, 6.2528272E-005, 6.2528272E-005, 1.8334437E-005, 1.8334437E-005, 1.8280816E-001, 3.1785847E-001, 1.6553962E-001, 1.6553962E-001, 9.3238011E-002, 9.3238011E-002, 6.0976489E-002, 6.0976489E-002, 1.3372517E-002, 1.3372517E-002, 2.5424072E-003, 2.5424072E-003, 1.4940682E-003, 1.4940682E-003, 8.6684435E-004, 8.6684435E-004, 1.4106843E-001, 1.7256474E-001, 1.1684021E-001, 1.1684021E-001, 6.1709943E-002, 6.1709943E-002, 3.2805762E-002, 3.2805762E-002, 1.4214389E-002, 1.4214389E-002, 6.9982698E-003, 6.9982698E-003, 4.0735670E-003, 4.0735670E-003, 3.0978163E-003, 3.0978163E-003
 2.8481577E+001, 1.2603193E+003, 1.2586114E+003, 1.4147087E+003, 1.4147087E+003, 9.0446747E+002, 1.4101356E+003, 1.3299134E+003, 1.2092969E+003, 1.2092969E+003, 4.3433311E+002, 1.4762678E+003, 1.3569669E+003, 6.8547837E+002, 6.8547837E+002, 4.3185309E+002, 1.3563459E+003, 1.4506003E+003, 9.5063873E+002, 9.5063873E+002, 7.5360234E+002, 1.1707030E+003, 1.4785232E+003, 1.2290629E+003, 1.2290629E+003, 8.1366161E+002, 8.4883715E+002, 1.2375284E+003, 1.0199133E+003, 1.0199133E+003, 5.2057181E+002, 9.5084465E+002, 1.1095267E+003, 8.1291671E+002, 8.1291671E+002, 5.1446551E+002, 6.0080735E-001, 6.0483976E-001, 4.5516096E-001, 4.5516096E-001, 1.0465192E-001, 1.0465192E-001, 2.6084813E-002, 2.6084813E-002, 3.6940740E-003, 3.6940740E-003, 2.4729046E-004, 2.4729046E-004, 3.2201297E-005, 3.2201297E-005, 8.6153670E-006, 8.6153670E-006, 4.8065235E-001, 5.2746780E-001, 1.6805158E-001, 1.6805158E-001, 4.1974589E-002, 4.1974589E-002, 2.0496181E-002, 2.0496181E-002, 1.6436244E-003, 1.6436244E-003, 1.7829797E-004, 1.7829797E-004, 2.0331991E-005, 2.0331991E-005, 8.7479035E-006, 8.7479035E-006, 3.3349649E-001, 5.0690308E-001, 1.0062678E-001, 1.0062678E-001, 3.7377984E-002, 3.7377984E-002, 2.5976312E-002, 2.5976312E-002, 1.4115699E-002, 1.4115699E-002, 1.1198976E-003, 1.1198976E-003, 7.4263241E-005, 7.4263241E-005, 1.8635211E-005, 1.8635211E-005, 1.4316116E-001, 2.8254752E-001, 1.7043201E-001, 1.7043201E-001, 9.3985112E-002, 9.3985112E-002, 4.3239226E-002, 4.3239226E-002, 1.4001021E-002, 1.4001021E-002, 2.3855565E-003, 2.3855565E-003, 1.1915290E-003, 1.1915290E-003, 8.2773053E-004, 8.2773053E-004, 1.1800073E-001, 1.3881176E-001, 1.0458761E-001, 1.0458761E-001, 6.5104165E-002, 6.5104165E-002, 5.0059964E-002, 5.0059964E-002, 1.6123074E-002, 1.6123074E-002, 7.4263243E-003, 7.4263243E-003, 3.1296512E-003, 3.1296512E-003, 2.3592392E-003, 2.3592392E-003
 2.8520550E+001, 1.2452185E+003, 1.2771861E+003, 1.4032596E+003, 1.4032596E+003, 1.1222035E+003, 1.3094028E+003, 1.3007267E+003, 1.4515084E+003, 1.4515084E+003, 6.4026103E+002, 1.4214530E+003, 1.3388172E+003, 5.8861293E+002, 5.8861293E+002, 3.9998021E+002, 1.4758567E+003, 1.3680711E+003, 7.6136860E+002, 7.6136860E+002, 5.3763809E+002, 1.1313648E+003, 1.4020514E+003, 1.0474193E+003, 1.0474193E+003, 7.3672562E+002, 8.3902846E+002, 1.2699151E+003, 1.0020425E+003, 1.0020425E+003, 6.8923108E+002, 5.7282534E+002, 8.1824657E+002, 5.9591222E+002, 5.9591222E+002, 3.9654645E+002, 6.0252796E-001, 5.7625915E-001, 4.8536006E-001, 4.8536006E-001, 1.2805761E-001, 1.2805761E-001, 3.1435125E-002, 3.1435125E-002, 3.8367245E-003, 3.8367245E-003, 2.3677171E-004, 2.3677171E-004, 3.1691370E-005, 3.1691370E-005, 8.4987855E-006, 8.4987855E-006, 5.6225943E-001, 6.0271727E-001, 2.9657053E-001, 2.9657053E-001, 8.1478748E-002, 8.1478748E-002, 5.1041430E-002, 5.1041430E-002, 6.5341101E-003, 6.5341101E-003, 2.6846988E-004, 2.6846988E-004, 2.0657093E-005, 2.0657093E-005, 8.5493427E-006, 8.5493427E-006, 4.5418794E-001, 4.1091311E-001, 8.7208586E-002, 8.7208586E-002, 2.9496014E-002, 2.9496014E-002, 1.3453049E-002, 1.3453049E-002, 8.0333645E-003, 8.0333645E-003, 8.1243876E-004, 8.1243876E-004, 7.2842577E-005, 7.2842577E-005, 1.9171467E-005, 1.9171467E-005, 1.3884030E-001, 1.8790943E-001, 1.3685356E-001, 1.3685356E-001, 8.5654330E-002, 8.5654330E-002, 5.1503154E-002, 5.1503154E-002, 1.2215065E-002, 1.2215065E-002, 2.0755501E-003, 2.0755501E-003, 9.3333669E-004, 9.3333669E-004, 7.8015751E-004, 7.8015751E-004, 6.7392489E-002, 1.0450360E-001, 7.5147663E-002, 7.5147663E-002, 3.6329266E-002, 3.6329266E-002, 2.6419281E-002, 2.6419281E-002, 2.0932914E-002, 2.0932914E-002, 7.1151319E-003, 7.1151319E-003, 2.7554412E-003, 2.7554412E-003, 2.0349487E-003, 2.0349487E-003
 2.8561380E+001, 1.2821146E+003, 1.2711751E+003, 1.4345442E+003, 1.4345442E+003, 8.2558334E+002, 1.3305067E+003, 1.2981732E+003, 1.4567138E+003, 1.4567138E+003, 1.0788299E+003, 1.3445352E+003, 1.3071416E+003, 9.5059667E+002, 9.5059667E+002, 3.9815630E+002, 1.4546207E+003, 1.0416975E+003, 5.6312675E+002, 5.6312675E+002, 4.8692127E+002, 1.3712796E+003, 1.0282115E+003, 7.2723733E+002, 7.2723733E+002, 5.8567223E+002, 1.1633721E+003, 1.0867625E+003, 9.1935196E+002, 9.1935196E+002, 6.8933765E+002, 7.3167811E+002, 9.6832893E+002, 8.2512209E+002, 8.2512209E+002, 5.3151870E+002, 5.7720084E-001, 6.0430147E-001, 3.8775211E-001, 3.8775211E-001, 9.5626508E-002, 9.5626508E-002, 2.8915117E-002, 2.8915117E-002, 3.7312115E-003, 3.7312115E-003, 2.3017015E-004, 2.3017015E-004, 3.0558461E-005, 3.0558461E-005, 8.3139614E-006, 8.3139614E-006, 5.7646827E-001, 5.9623349E-001, 4.8946435E-001, 4.8946435E-001, 1.4836022E-001, 1.4836022E-001, 7.3306155E-002, 7.3306155E-002, 2.0038528E-002, 2.0038528E-002, 1.2388052E-003, 1.2388052E-003, 3.0796983E-005, 3.0796983E-005, 8.4422896E-006, 8.4422896E-006, 5.9261585E-001, 5.4638412E-001, 1.4379504E-001, 1.4379504E-001, 3.3931460E-002, 3.3931460E-002, 1.4137323E-002, 1.4137323E-002, 4.7923777E-003, 4.7923777E-003, 6.0385221E-004, 6.0385221E-004, 7.0015007E-005, 7.0015007E-005, 1.9713407E-005, 1.9713407E-005, 1.7571634E-001, 1.3529407E-001, 8.5352684E-002, 8.5352684E-002, 6.3087061E-002, 6.3087061E-002, 5.0831033E-002, 5.0831033E-002, 2.5262656E-002, 2.5262656E-002, 3.3362537E-003, 3.3362537E-003, 7.6356525E-004, 7.6356525E-004, 7.2631917E-004, 7.2631917E-004, 8.8205519E-002, 1.1707423E-001, 9.9855023E-002, 9.9855023E-002, 5.7851581E-002, 5.7851581E-002, 3.7938565E-002, 3.7938565E-002, 1.1177816E-002, 1.1177816E-002, 4.2037177E-003, 4.2037177E-003, 2.3366169E-003, 2.3366169E-003, 1.6753998E-003, 1.6753998E-003
 2.8600354E+001, 1.3362192E+003, 1.1861715E+003, 1.3537291E+003, 1.3537291E+003, 7.5322024E+002, 1.3489219E+003, 1.3091033E+003, 1.5123335E+003, 1.5123335E+003, 8.3511611E+002, 1.4164396E+003, 1.3467756E+003, 1.2880959E+003, 1.2880959E+003, 5.7442915E+002, 1.3907457E+003, 1.3116533E+003, 8.0184804E+002, 8.0184804E+002, 4.2251951E+002, 1.2266516E+003, 6.7686146E+002, 5.3560321E+002, 5.3560321E+002, 5.2917261E+002, 1.0937804E+003, 7.4207731E+002, 6.5986022E+002, 6.5986022E+002, 6.2974357E+002, 1.0239138E+003, 8.1564310E+002, 6.8469019E+002, 6.8469019E+002, 6.5678684E+002, 5.6813034E-001, 6.5590006E-001, 4.2297864E-001, 4.2297864E-001, 8.8668121E-002, 8.8668121E-002, 2.2015576E-002, 2.2015576E-002, 3.0115603E-003, 3.0115603E-003, 2.1492730E-004, 2.1492730E-004, 2.9110023E-005, 2.9110023E-005, 8.0978037E-006, 8.0978037E-006, 5.5680145E-001, 5.7880711E-001, 2.6712453E-001, 2.6712453E-001, 1.0791717E-001, 1.0791717E-001, 4.9846462E-002, 4.9846462E-002, 2.0699605E-002, 2.0699605E-002, 2.0697361E-003, 2.0697361E-003, 5.2551368E-005, 5.2551368E-005, 8.5338840E-006, 8.5338840E-006, 5.5894071E-001, 5.8380029E-001, 1.7946170E-001, 1.7946170E-001, 6.7301620E-002, 6.7301620E-002, 3.4893482E-002, 3.4893482E-002, 4.6359230E-003, 4.6359230E-003, 5.3296916E-004, 5.3296916E-004, 7.1273246E-005, 7.1273246E-005, 2.0217313E-005, 2.0217313E-005, 2.1861222E-001, 1.1108694E-001, 5.7285021E-002, 5.7285021E-002, 5.4140404E-002, 5.4140404E-002, 4.1447359E-002, 4.1447359E-002, 2.3856827E-002, 2.3856827E-002, 3.8321988E-003, 3.8321988E-003, 6.3751377E-004, 6.3751377E-004, 6.5808504E-004, 6.5808504E-004, 1.2094001E-001, 9.9406881E-002, 7.9359011E-002, 7.9359011E-002, 7.3767266E-002, 7.3767266E-002, 5.7538264E-002, 5.7538264E-002, 1.1542867E-002, 1.1542867E-002, 3.4489602E-003, 3.4489602E-003, 2.1262689E-003, 2.1262689E-003, 1.4158829E-003, 1.4158829E-003
 2.8641183E+001, 1.3014690E+003, 1.1962427E+003, 1.3904846E+003, 1.3904846E+003, 1.0507552E+003, 1.3481320E+003, 1.2139649E+003, 1.4711090E+003, 1.4711090E+003, 9.2094486E+002, 1.4210788E+003, 1.3549623E+003, 1.4883836E+003, 1.4883836E+003, 8.3709037E+002, 1.4778304E+003, 1.3856011E+003, 1.0330113E+003, 1.0330113E+003, 5.0100067E+002, 1.4764281E+003, 1.4162106E+003, 8.7732489E+002, 8.7732489E+002, 5.2606314E+002, 1.2004686E+003, 1.0020754E+003, 6.5930062E+002, 6.5930062E+002, 4.9596005E+002, 8.9680449E+002, 6.9688238E+002, 6.3586851E+002, 6.3586851E+002, 5.9755609E+002, 5.5746581E-001, 6.5398881E-001, 5.0263121E-001, 5.0263121E-001, 1.1472272E-001, 1.1472272E-001, 2.4895305E-002, 2.4895305E-002, 2.9190319E-003, 2.9190319E-003, 2.0287775E-004, 2.0287775E-004, 2.7674577E-005, 2.7674577E-005, 7.9390797E-006, 7.9390797E-006, 5.0077195E-001, 5.6368994E-001, 4.3573927E-001, 4.3573927E-001, 1.3659945E-001, 1.3659945E-001, 4.7748152E-002, 4.7748152E-002, 7.4953285E-003, 7.4953285E-003, 1.2714263E-003, 1.2714263E-003, 5.3401120E-005, 5.3401120E-005, 8.6888748E-006, 8.6888748E-006, 4.8691729E-001, 5.8008730E-001, 2.0861970E-001, 2.0861970E-001, 9.6798006E-002, 9.6798006E-002, 6.7580892E-002, 6.7580892E-002, 1.3320030E-002, 1.3320030E-002, 7.1988916E-004, 7.1988916E-004, 7.6213096E-005, 7.6213096E-005, 2.0793500E-005, 2.0793500E-005, 2.8679008E-001, 3.1947515E-001, 1.1779633E-001, 1.1779633E-001, 6.1180274E-002, 6.1180274E-002, 2.4993242E-002, 2.4993242E-002, 1.5193700E-002, 1.5193700E-002, 2.8455349E-003, 2.8455349E-003, 5.0226466E-004, 5.0226466E-004, 5.6266993E-004, 5.6266993E-004, 1.1477921E-001, 8.8715230E-002, 7.4414935E-002, 7.4414935E-002, 6.6544890E-002, 6.6544890E-002, 4.6379743E-002, 4.6379743E-002, 1.6500504E-002, 1.6500504E-002, 3.5640555E-003, 3.5640555E-003, 1.9994323E-003, 1.9994323E-003, 1.2684905E-003, 1.2684905E-003
